date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2014-08-01,23.2,23.28,22.3186,23.28,11430,22860,-0.28,-1.188,"Aug 1, 14",0.7907692307692309
2014-08-04,23.335,23.5,22.6002,23.1,2573,5145,-0.18,-0.773,"Aug 4, 14",0.776923076923077
2014-08-05,22.506,22.9,21.4,22.5,13264,26527,-0.6,-2.597,"Aug 5, 14",0.7307692307692307
2014-08-06,22.16,22.8,22.16,22.6298,1558,3115,0.1298,0.577,"Aug 6, 14",0.7407538461538461
2014-08-07,22.5,22.8,22.48,22.7,7137,14274,0.0702,0.31,"Aug 7, 14",0.7461538461538461
2014-08-08,23,24,22.62,23.96,2879,5757,1.26,5.551,"Aug 8, 14",0.8430769230769232
2014-08-11,24.16,24.614,23.24,23.3174,13498,26995,-0.6426,-2.682,"Aug 11, 14",0.7936461538461538
2014-08-12,23.08,23.7,23.08,23.56,4199,8397,0.2426,1.04,"Aug 12, 14",0.8123076923076922
2014-08-13,23.62,23.7,22.8002,23.66,11430,22860,0.1,0.424,"Aug 13, 14",0.8200000000000001
2014-08-14,23.42,23.7,23.1,23.66,11072,22144,0,0,"Aug 14, 14",0.8200000000000001
2014-08-15,23.3,23.954,21.62,22.02,38034,76067,-1.64,-6.932,"Aug 15, 14",0.6938461538461538
2014-08-18,21.44,22.444,21.44,22.2202,7017,14034,0.2002,0.909,"Aug 18, 14",0.7092461538461537
2014-08-19,22.5002,23,22.24,22.42,28828,57655,0.1998,0.899,"Aug 19, 14",0.7246153846153848
2014-08-20,22.8,24.574,22.8,23,132164,264328,0.58,2.587,"Aug 20, 14",0.7692307692307693
2014-08-21,23.02,24.42,23,23.591,34044,68087,0.591,2.57,"Aug 21, 14",0.8146923076923078
2014-08-22,23.5164,23.525,23.06,23.0988,10202,20403,-0.4922,-2.086,"Aug 22, 14",0.7768307692307693
2014-08-25,23.3,23.4,21.612,22.02,36220,72439,-1.0788,-4.67,"Aug 25, 14",0.6938461538461538
2014-08-26,22,22.58,21.6002,22.56,17301,34602,0.54,2.452,"Aug 26, 14",0.7353846153846153
2014-08-27,22.06,22.36,22,22.06,12799,25598,-0.5,-2.216,"Aug 27, 14",0.6969230769230769
2014-08-28,22.06,23.58,22,22.5,13510,27019,0.44,1.995,"Aug 28, 14",0.7307692307692307
2014-08-29,22.2,22.68,22.2,22.48,7440,14879,-0.02,-0.089,"Aug 29, 14",0.7292307692307692
2014-09-02,22.5,22.74,22.189,22.58,13248,26495,0.1,0.445,"Sep 2, 14",0.7369230769230768
2014-09-03,22.4,22.7,22.2998,22.7,7800,15599,0.12,0.531,"Sep 3, 14",0.7461538461538461
2014-09-04,22.72,22.72,21.98,22.4,11642,23284,-0.3,-1.322,"Sep 4, 14",0.723076923076923
2014-09-05,22.1002,22.7,22.1,22.4,10291,20582,0,0,"Sep 5, 14",0.723076923076923
2014-09-08,22.6998,24.3798,22.3,23.88,32844,65687,1.48,6.607,"Sep 8, 14",0.8369230769230769
2014-09-09,24,24.68,23.8,24.68,37225,74450,0.8,3.35,"Sep 9, 14",0.8984615384615384
2014-09-10,25.98,28,25,27.9,74166,148332,3.22,13.047,"Sep 10, 14",1.146153846153846
2014-09-11,28,29.9,28,29.54,46220,92439,1.64,5.878,"Sep 11, 14",1.2723076923076921
2014-09-12,29.8,31.82,29.8,31.8,53464,106928,2.26,7.651,"Sep 12, 14",1.4461538461538461
2014-09-15,32.76,32.8,29,29.78,41012,82024,-2.02,-6.352,"Sep 15, 14",1.290769230769231
2014-09-16,29.1,29.86,28.564,29.28,30041,60082,-0.5,-1.679,"Sep 16, 14",1.2523076923076923
2014-09-17,29.48,29.6,28.1,28.7,23553,47106,-0.58,-1.981,"Sep 17, 14",1.2076923076923076
2014-09-18,29.1998,29.1998,27.24,28.84,24890,49779,0.14,0.488,"Sep 18, 14",1.2184615384615385
2014-09-19,29.14,29.4,27,27.26,52175,104349,-1.58,-5.479,"Sep 19, 14",1.0969230769230771
2014-09-22,27.7,28.44,26.142,27.12,22077,44154,-0.14,-0.514,"Sep 22, 14",1.0861538461538462
2014-09-23,27.22,28.42,26.8,27.28,14589,29177,0.16,0.59,"Sep 23, 14",1.0984615384615386
2014-09-24,26.86,27.74,26.5,27.66,10090,20180,0.38,1.393,"Sep 24, 14",1.1276923076923078
2014-09-25,27.32,29.38,27.32,29.26,11080,22159,1.6,5.785,"Sep 25, 14",1.2507692307692309
2014-09-26,29.3998,29.7198,28.8,29.32,13922,27843,0.06,0.205,"Sep 26, 14",1.2553846153846153
2014-09-29,29.32,29.32,28.42,28.56,11072,22144,-0.76,-2.592,"Sep 29, 14",1.1969230769230768
2014-09-30,28.52,29.28,28.4,28.78,11583,23165,0.22,0.77,"Sep 30, 14",1.213846153846154
2014-10-01,28.52,29.178,27.48,27.8,16454,32907,-0.98,-3.405,"Oct 1, 14",1.1384615384615384
2014-10-02,28.22,28.508,24.24,26.84,38938,77876,-0.96,-3.453,"Oct 2, 14",1.0646153846153845
2014-10-03,27.08,28.5,27.08,27.92,11362,22724,1.08,4.024,"Oct 3, 14",1.1476923076923078
2014-10-06,29.94,30.44,28.14,28.3,28849,57697,0.38,1.361,"Oct 6, 14",1.176923076923077
2014-10-07,28.46,28.68,28,28.54,12440,24880,0.24,0.848,"Oct 7, 14",1.1953846153846153
2014-10-08,28.52,29.56,28.5,28.54,7214,14427,0,0,"Oct 8, 14",1.1953846153846153
2014-10-09,28.58,29.4,25.9552,27.7,40116,80231,-0.84,-2.943,"Oct 9, 14",1.1307692307692307
2014-10-10,27.24,27.24,25.6,26.4,26788,53575,-1.3,-4.693,"Oct 10, 14",1.0307692307692307
2014-10-13,26.9,28,25.8,26,27094,54188,-0.4,-1.515,"Oct 13, 14",1
2014-10-14,26.12,26.7,24.5,24.84,23252,46504,-1.16,-4.462,"Oct 14, 14",0.9107692307692308
2014-10-15,24.5,25.8,22.34,24.498,38787,77573,-0.342,-1.377,"Oct 15, 14",0.8844615384615385
2014-10-16,24,25.7198,23,24.04,6429,12857,-0.458,-1.87,"Oct 16, 14",0.8492307692307691
2014-10-17,24.02,25.84,23.68,24.56,20615,41229,0.52,2.163,"Oct 17, 14",0.8892307692307692
2014-10-20,24.92,25.1,24.0002,24.68,14102,28204,0.12,0.489,"Oct 20, 14",0.8984615384615384
2014-10-21,24.18,25.66,24.18,25.08,24834,49668,0.4,1.621,"Oct 21, 14",0.9292307692307691
2014-10-22,24.84,24.98,22.3,24.28,25848,51696,-0.8,-3.19,"Oct 22, 14",0.8676923076923078
2014-10-23,23.28,25,23.28,24.12,10111,20221,-0.16,-0.659,"Oct 23, 14",0.8553846153846154
2014-10-24,24.24,24.64,23.4,23.64,8347,16693,-0.48,-1.99,"Oct 24, 14",0.8184615384615385
2014-10-27,23.82,24.76,23.68,24.06,32040,64079,0.42,1.777,"Oct 27, 14",0.8507692307692307
2014-10-28,24.22,24.64,23.64,23.8,15232,30463,-0.26,-1.081,"Oct 28, 14",0.8307692307692308
2014-10-29,24.12,24.5798,23.4,23.42,10631,21262,-0.38,-1.597,"Oct 29, 14",0.8015384615384616
2014-10-30,23.4,25,22.62,24.9,36786,73571,1.48,6.319,"Oct 30, 14",0.9153846153846152
2014-10-31,25.54,25.8,24.04,25.6,41311,82622,0.7,2.811,"Oct 31, 14",0.9692307692307693
2014-11-03,25.96,27.2,25.4,26.46,37328,74655,0.86,3.359,"Nov 3, 14",1.0353846153846153
2014-11-04,26.26,26.48,25.68,26.48,5063,10125,0.02,0.076,"Nov 4, 14",1.036923076923077
2014-11-05,26.5,29.64,26.056,27.76,21482,42963,1.28,4.834,"Nov 5, 14",1.1353846153846154
2014-11-06,27.8998,28.38,27.49,27.49,33021,66041,-0.27,-0.973,"Nov 6, 14",1.1146153846153846
2014-11-07,28.4,28.4,27.22,28.38,25707,51414,0.89,3.238,"Nov 7, 14",1.183076923076923
2014-11-10,28.4,28.4,27.64,27.94,17815,35630,-0.44,-1.55,"Nov 10, 14",1.1492307692307693
2014-11-11,28.46,28.82,28.1756,28.7,22383,44765,0.76,2.72,"Nov 11, 14",1.2076923076923076
2014-11-12,28.6,29.0998,28.36,29,32540,65080,0.3,1.045,"Nov 12, 14",1.2307692307692308
2014-11-13,31.1,31.8,28.16,29.72,90322,180644,0.72,2.483,"Nov 13, 14",1.286153846153846
2014-11-14,29.62,29.62,28.26,29.2,12552,25103,-0.52,-1.75,"Nov 14, 14",1.2461538461538462
2014-11-17,29.46,29.46,27.184,28.6,17227,34453,-0.6,-2.055,"Nov 17, 14",1.2000000000000002
2014-11-18,28.3998,28.88,27.82,28.86,8860,17720,0.26,0.909,"Nov 18, 14",1.22
2014-11-19,28.66,28.66,27.2,28.2,7155,14309,-0.66,-2.287,"Nov 19, 14",1.169230769230769
2014-11-20,27.8,28.26,26.7202,27.9,11149,22298,-0.3,-1.064,"Nov 20, 14",1.146153846153846
2014-11-21,27.82,28.638,27.62,28.38,10882,21764,0.48,1.72,"Nov 21, 14",1.183076923076923
2014-11-24,28.4,30,28.32,29.78,34316,68631,1.4,4.933,"Nov 24, 14",1.290769230769231
2014-11-25,30,30.48,29.185,29.56,23990,47979,-0.22,-0.739,"Nov 25, 14",1.2738461538461539
2014-11-26,29.6,29.94,29.5002,29.86,8222,16444,0.3,1.015,"Nov 26, 14",1.2969230769230768
2014-11-28,29.6,30.3,29.4,29.88,9851,19701,0.02,0.067,"Nov 28, 14",1.2984615384615383
2014-12-01,30.2,30.3,29.12,29.2,10175,20349,-0.68,-2.276,"Dec 1, 14",1.2461538461538462
2014-12-02,29.76,30.2,29.6,29.9,8649,17297,0.7,2.397,"Dec 2, 14",1.2999999999999998
2014-12-03,30.0002,30.4,29.6,30.2402,19200,38400,0.3402,1.138,"Dec 3, 14",1.326169230769231
2014-12-04,30.2002,32.68,30.2002,32.6326,63407,126814,2.3924,7.911,"Dec 4, 14",1.5101999999999998
2014-12-05,32.88,35.3468,32.84,35.314,107906,215811,2.6814,8.217,"Dec 5, 14",1.7164615384615385
2014-12-08,35.66,35.69,34.12,35.6,52351,104701,0.286,0.81,"Dec 8, 14",1.7384615384615385
2014-12-09,35.6,35.6,32.844,34.6,35943,71886,-1,-2.809,"Dec 9, 14",1.6615384615384616
2014-12-10,35.58,35.58,34.4,35.16,14992,29984,0.56,1.618,"Dec 10, 14",1.7046153846153844
2014-12-11,34.52,35.58,34.4896,34.8,28138,56276,-0.36,-1.024,"Dec 11, 14",1.6769230769230767
2014-12-12,34.56,35,33.725,34.68,31613,63225,-0.12,-0.345,"Dec 12, 14",1.6676923076923076
2014-12-15,36.16,36.6,35,36.12,114575,229149,1.44,4.152,"Dec 15, 14",1.7784615384615383
2014-12-16,36.18,37.8684,36.12,37.26,32957,65914,1.14,3.156,"Dec 16, 14",1.866153846153846
2014-12-17,37.52,37.6,36,36.02,43495,86990,-1.24,-3.328,"Dec 17, 14",1.770769230769231
2014-12-18,36.7,36.7,35.42,35.48,31319,62638,-0.54,-1.499,"Dec 18, 14",1.729230769230769
2014-12-19,35.48,37.3,35.2,36.7,45013,90026,1.22,3.439,"Dec 19, 14",1.8230769230769233
2014-12-22,37.34,38,37.2,37.38,33687,67373,0.68,1.853,"Dec 22, 14",1.8753846153846156
2014-12-23,37.4,38.92,35.04,38.68,83773,335091,1.3,3.478,"Dec 23, 14",1.9753846153846153
2014-12-24,38.28,38.28,36.2004,37.28,12477,49909,-1.4,-3.619,"Dec 24, 14",1.8676923076923078
2014-12-26,37.52,38.2,36.24,36.4,26182,104729,-0.88,-2.361,"Dec 26, 14",1.7999999999999998
2014-12-29,36.56,37.2796,35.44,35.72,11512,46046,-0.68,-1.868,"Dec 29, 14",1.7476923076923077
2014-12-30,35.96,35.96,34,34.28,30638,122551,-1.44,-4.031,"Dec 30, 14",1.636923076923077
2014-12-31,34.8,35.0004,32.24,33.68,28102,112408,-0.6,-1.75,"Dec 31, 14",1.5907692307692307
2015-01-02,32,35.2472,32,33.44,19613,78451,-0.24,-0.713,"Jan 2, 15",1.5723076923076922
2015-01-05,33.64,33.64,31.4,31.68,38710,154841,-1.76,-5.263,"Jan 5, 15",1.436923076923077
2015-01-06,32.28,32.28,31,31.24,14271,57084,-0.44,-1.389,"Jan 6, 15",1.4030769230769229
2015-01-07,32,33.8,29.52,33.72,39400,157599,2.48,7.939,"Jan 7, 15",1.5938461538461537
2015-01-08,33.6,33.6,30.48,32.36,19660,78641,-1.36,-4.033,"Jan 8, 15",1.4892307692307691
2015-01-09,32.04,32.04,30,31.44,17882,71529,-0.92,-2.843,"Jan 9, 15",1.4184615384615387
2015-01-12,32.44,32.52,31.16,31.44,19128,76511,0,0,"Jan 12, 15",1.4184615384615387
2015-01-13,31.36,31.7512,30,30.52,18407,73628,-0.92,-2.926,"Jan 13, 15",1.3476923076923077
2015-01-14,30.2,30.96,29.112,29.28,18498,73990,-1.24,-4.063,"Jan 14, 15",1.2523076923076923
2015-01-15,29.6,31.1196,27.88,30.6,35037,140148,1.32,4.508,"Jan 15, 15",1.353846153846154
2015-01-16,30.76,32.4,30.4,30.4,20700,82800,-0.2,-0.654,"Jan 16, 15",1.3384615384615384
2015-01-20,30.12,30.4,28.488,28.88,22044,88174,-1.52,-5,"Jan 20, 15",1.2215384615384615
2015-01-21,28.68,28.92,27.84,28.16,18130,72519,-0.72,-2.493,"Jan 21, 15",1.166153846153846
2015-01-22,28.36,28.36,26.44,27.96,33219,132875,-0.2,-0.71,"Jan 22, 15",1.1507692307692308
2015-01-23,27.4,27.6,25.4,26.72,20885,83541,-1.24,-4.435,"Jan 23, 15",1.0553846153846154
2015-01-26,26.4,29.24,25.628,28.52,35517,142068,1.8,6.737,"Jan 26, 15",1.1938461538461538
2015-01-27,28.76,30.64,27.48,30.56,16876,67504,2.04,7.153,"Jan 27, 15",1.3507692307692307
2015-01-28,31,31,28.96,29.76,17415,69658,-0.8,-2.618,"Jan 28, 15",1.2892307692307694
2015-01-29,29.72,30.4,29.04,30.4,14246,56984,0.64,2.151,"Jan 29, 15",1.3384615384615384
2015-01-30,30.16,30.16,29.2,29.56,12410,49638,-0.84,-2.763,"Jan 30, 15",1.2738461538461539
2015-02-02,29.56,29.56,28,28.88,9723,38890,-0.68,-2.3,"Feb 2, 15",1.2215384615384615
2015-02-03,29.28,29.28,28,28.52,14688,58752,-0.36,-1.247,"Feb 3, 15",1.1938461538461538
2015-02-04,28.64,29,27.4128,27.8,29963,119851,-0.72,-2.525,"Feb 4, 15",1.1384615384615384
2015-02-05,27.8,28.56,27.2,27.2,20970,83880,-0.6,-2.158,"Feb 5, 15",1.0923076923076922
2015-02-06,27.32,29.2,27.2,28.64,34288,137150,1.44,5.294,"Feb 6, 15",1.2030769230769232
2015-02-09,28.8,28.8,27.64,27.8,10840,43360,-0.84,-2.933,"Feb 9, 15",1.1384615384615384
2015-02-10,28.2,28.36,26.6,27.28,28493,113972,-0.52,-1.871,"Feb 10, 15",1.0984615384615386
2015-02-11,27.72,27.72,25.68,25.82,31773,127092,-1.46,-5.352,"Feb 11, 15",0.9861538461538462
2015-02-12,25.96,27.08,25.96,26.84,11787,47147,1.02,3.95,"Feb 12, 15",1.0646153846153845
2015-02-13,26.88,27.08,26.1196,26.68,22976,91902,-0.16,-0.596,"Feb 13, 15",1.0523076923076924
2015-02-17,27.16,28.36,27,27.56,24857,99428,0.88,3.298,"Feb 17, 15",1.1199999999999999
2015-02-18,27.92,28.16,27.2,27.4,16960,67838,-0.16,-0.581,"Feb 18, 15",1.1076923076923075
2015-02-19,27.4,27.68,26.48,27.4,5798,23192,0,0,"Feb 19, 15",1.1076923076923075
2015-02-20,27.6,28.36,27,28.16,12937,51747,0.76,2.774,"Feb 20, 15",1.166153846153846
2015-02-23,28.2,28.44,27.56,28.32,23380,93521,0.16,0.568,"Feb 23, 15",1.1784615384615384
2015-02-24,28.4,28.452,27.72,28.04,12538,50153,-0.28,-0.989,"Feb 24, 15",1.156923076923077
2015-02-25,28.04,28.84,27.68,28.84,16948,67793,0.8,2.853,"Feb 25, 15",1.2184615384615385
2015-02-26,29.08,30.2,28.244,30.2,53047,212189,1.36,4.716,"Feb 26, 15",1.323076923076923
2015-02-27,30.6,31.08,29.36,29.36,32864,131455,-0.84,-2.781,"Feb 27, 15",1.2584615384615385
2015-03-02,29.76,30.576,29.28,29.88,40587,162349,0.52,1.771,"Mar 2, 15",1.2984615384615383
2015-03-03,30.08,31.2,29.08,30.36,23203,92813,0.48,1.606,"Mar 3, 15",1.3353846153846154
2015-03-04,30.76,30.76,29.32,30.04,20024,80097,-0.32,-1.054,"Mar 4, 15",1.3107692307692307
2015-03-05,30,30.136,28.48,29.96,22689,90754,-0.08,-0.266,"Mar 5, 15",1.3046153846153847
2015-03-06,29.92,29.92,28.992,29.48,9073,36293,-0.48,-1.602,"Mar 6, 15",1.2676923076923077
2015-03-09,29.6,29.6,27.248,27.76,29167,116667,-1.72,-5.834,"Mar 9, 15",1.1353846153846154
2015-03-10,27.88,28,26.2404,26.48,16229,64915,-1.28,-4.611,"Mar 10, 15",1.036923076923077
2015-03-11,26.92,27.68,26,26.96,20606,82424,0.48,1.813,"Mar 11, 15",1.073846153846154
2015-03-12,27.12,28.48,26.76,27.96,31431,125725,1,3.709,"Mar 12, 15",1.1507692307692308
2015-03-13,27.6,27.6,26.8,27,27905,111621,-0.96,-3.433,"Mar 13, 15",1.0769230769230769
2015-03-16,26.8,27.24,26.8,26.92,9637,38546,-0.08,-0.296,"Mar 16, 15",1.070769230769231
2015-03-17,26.96,27.8,26.8,26.84,9076,36302,-0.08,-0.297,"Mar 17, 15",1.0646153846153845
2015-03-18,27,27.2,26.28,26.44,19961,79843,-0.4,-1.49,"Mar 18, 15",1.0338461538461539
2015-03-19,26.24,26.72,26.2,26.44,20823,83292,0,0,"Mar 19, 15",1.0338461538461539
2015-03-20,26.6,26.8,26.2,26.4,21261,85044,-0.04,-0.151,"Mar 20, 15",1.0307692307692307
2015-03-23,26.8,28.04,26.6,27.76,37891,151565,1.36,5.152,"Mar 23, 15",1.1353846153846154
2015-03-24,27.88,27.9172,26.4,27.04,18492,73968,-0.72,-2.594,"Mar 24, 15",1.0799999999999998
2015-03-25,27.2,27.44,24.76,25.16,91714,366857,-1.88,-6.953,"Mar 25, 15",0.9353846153846154
2015-03-26,25.48,26,24.44,24.8,22548,90193,-0.36,-1.431,"Mar 26, 15",0.9076923076923078
2015-03-27,25.28,26,23.32,24.12,39097,156386,-0.68,-2.742,"Mar 27, 15",0.8553846153846154
2015-03-30,24.36,24.48,21.52,22.36,97108,388433,-1.76,-7.297,"Mar 30, 15",0.72
2015-03-31,22.08,24.32,21.36,23.24,60090,240358,0.88,3.936,"Mar 31, 15",0.7876923076923076
2015-04-01,24.04,24.04,22.44,22.6,20073,80292,-0.64,-2.754,"Apr 1, 15",0.7384615384615386
2015-04-02,22.76,23.24,22.4184,22.6,16188,64750,0,0,"Apr 2, 15",0.7384615384615386
2015-04-06,21.76,22.5596,20.4,21.76,47824,191296,-0.84,-3.717,"Apr 6, 15",0.673846153846154
2015-04-07,22.4,22.56,20.656,21.42,29300,117199,-0.34,-1.562,"Apr 7, 15",0.6476923076923078
2015-04-08,21.04,21.8,20.92,21.12,24507,98027,-0.3,-1.401,"Apr 8, 15",0.6246153846153847
2015-04-09,21.16,21.44,20.76,20.8,11317,45269,-0.32,-1.515,"Apr 9, 15",0.6000000000000001
2015-04-10,20.8,23.938,20.44,23.32,72816,291264,2.52,12.115,"Apr 10, 15",0.7938461538461539
2015-04-13,23.28,24.092,22.48,23.32,18168,72673,0,0,"Apr 13, 15",0.7938461538461539
2015-04-14,23.6,23.8,23.04,23.8,9960,39840,0.48,2.058,"Apr 14, 15",0.8307692307692308
2015-04-15,23.64,24.96,22.92,24.04,30282,121129,0.24,1.008,"Apr 15, 15",0.8492307692307691
2015-04-16,23.96,24.044,22.96,23.52,19718,78872,-0.52,-2.163,"Apr 16, 15",0.8092307692307692
2015-04-17,23.12,23.88,22.84,23.32,7619,30477,-0.2,-0.85,"Apr 17, 15",0.7938461538461539
2015-04-20,23.92,24.04,22.76,23.84,30699,122795,0.52,2.23,"Apr 20, 15",0.8338461538461538
2015-04-21,23.88,23.88,22.16,22.8,14399,57594,-1.04,-4.362,"Apr 21, 15",0.7538461538461539
2015-04-22,22.6436,23.16,22.16,23.12,4261,17044,0.32,1.404,"Apr 22, 15",0.7784615384615385
2015-04-23,23.2004,23.6,22.48,23.08,16956,67825,-0.04,-0.173,"Apr 23, 15",0.7753846153846152
2015-04-24,23.2,24.72,22.67,24.24,25092,100368,1.16,5.026,"Apr 24, 15",0.8646153846153845
2015-04-27,24.16,24.3196,22.52,23.12,10792,43168,-1.12,-4.62,"Apr 27, 15",0.7784615384615385
2015-04-28,22.6924,23.64,22.6924,23.24,8078,32312,0.12,0.519,"Apr 28, 15",0.7876923076923076
2015-04-29,22.64,24.138,22.6,22.92,9512,38049,-0.32,-1.377,"Apr 29, 15",0.7630769230769232
2015-04-30,24,24,22,23.02,15051,60203,0.1,0.436,"Apr 30, 15",0.7707692307692308
2015-05-01,23.4,23.4,22.44,22.88,15600,62398,-0.14,-0.608,"May 1, 15",0.7599999999999999
2015-05-04,22.96,23.76,22.44,23.6,16153,64611,0.72,3.147,"May 4, 15",0.8153846153846155
2015-05-05,23.2,23.8,22.44,22.8,17685,70739,-0.8,-3.39,"May 5, 15",0.7538461538461539
2015-05-06,23,23.6,22.08,23.28,21427,85708,0.48,2.105,"May 6, 15",0.7907692307692309
2015-05-07,23.2,23.2796,22.64,22.92,9867,39468,-0.36,-1.546,"May 7, 15",0.7630769230769232
2015-05-08,23.28,23.52,22.856,23.16,11496,45982,0.24,1.047,"May 8, 15",0.7815384615384615
2015-05-11,22.994,23.32,22.2804,22.76,9893,39570,-0.4,-1.727,"May 11, 15",0.7507692307692309
2015-05-12,22.64,23.0796,21.2,21.56,26070,104280,-1.2,-5.272,"May 12, 15",0.6584615384615383
2015-05-13,21.12,21.64,20.1204,20.8,16407,65628,-0.76,-3.525,"May 13, 15",0.6000000000000001
2015-05-14,20.8,22.1136,20.8,21.76,9972,39888,0.96,4.615,"May 14, 15",0.673846153846154
2015-05-15,21.6,23.28,20.5092,22.44,24892,99568,0.68,3.125,"May 15, 15",0.7261538461538463
2015-05-18,22.68,23.36,22.04,22.08,23557,94226,-0.36,-1.604,"May 18, 15",0.6984615384615384
2015-05-19,21.7308,22.48,21.48,22.12,12142,48569,0.04,0.181,"May 19, 15",0.7015384615384617
2015-05-20,22,22.08,20.2852,21.48,10143,40572,-0.64,-2.893,"May 20, 15",0.6523076923076924
2015-05-21,21,21.52,20.444,20.68,10509,42035,-0.8,-3.724,"May 21, 15",0.5907692307692307
2015-05-22,20.44,21,19.76,20.2,11992,47969,-0.48,-2.321,"May 22, 15",0.5538461538461538
2015-05-26,19.6,20.004,18.64,19.36,37031,148124,-0.84,-4.158,"May 26, 15",0.4892307692307692
2015-05-27,19.36,19.88,19,19.6,16604,66415,0.24,1.24,"May 27, 15",0.5076923076923078
2015-05-28,19.8,20.6,19.6,20.32,8831,35322,0.72,3.673,"May 28, 15",0.5630769230769231
2015-05-29,20.32,20.64,19.92,20.08,18318,73273,-0.24,-1.181,"May 29, 15",0.5446153846153845
2015-06-01,20,20,18.6,18.64,17008,68033,-1.44,-7.171,"Jun 1, 15",0.4338461538461539
2015-06-02,18.56,18.56,17.08,18,65880,263521,-0.64,-3.433,"Jun 2, 15",0.38461538461538464
2015-06-03,18.68,19.28,18.24,18.68,41342,165366,0.68,3.778,"Jun 3, 15",0.4369230769230769
2015-06-04,18.88,19.4,18.28,18.28,9249,36997,-0.4,-2.141,"Jun 4, 15",0.40615384615384625
2015-06-05,17.84,19.68,17.84,19.34,34855,139419,1.06,5.799,"Jun 5, 15",0.4876923076923077
2015-06-08,19.08,19.3776,18.48,18.48,9150,36600,-0.86,-4.447,"Jun 8, 15",0.4215384615384616
2015-06-09,18.52,20.64,18,19.8,131605,526420,1.32,7.143,"Jun 9, 15",0.5230769230769231
2015-06-10,19.84,21.76,19.84,21.4,67596,270385,1.6,8.081,"Jun 10, 15",0.6461538461538461
2015-06-11,21.48,21.48,13.2,13.44,763102,3052407,-7.96,-37.196,"Jun 11, 15",0.03384615384615381
2015-06-12,12.56,14.16,11.82,12.72,272041,1088164,-0.72,-5.357,"Jun 12, 15",-0.02153846153846149
2015-06-15,11.8,13.68,11.52,13.08,104952,419809,0.36,2.83,"Jun 15, 15",0.006153846153846159
2015-06-16,13.08,13.3596,12.04,12.64,43171,172685,-0.44,-3.364,"Jun 16, 15",-0.027692307692307648
2015-06-17,12.64,12.8,12.2,12.8,35099,140395,0.16,1.266,"Jun 17, 15",-0.01538461538461533
2015-06-18,12.68,12.72,12.32,12.48,31835,127338,-0.32,-2.5,"Jun 18, 15",-0.039999999999999966
2015-06-19,12.56,12.876,11.88,12.36,39416,157664,-0.12,-0.962,"Jun 19, 15",-0.04923076923076927
2015-06-22,12.68,12.9596,12.04,12.6,30438,121750,0.24,1.942,"Jun 22, 15",-0.030769230769230795
2015-06-23,12.6,12.6,11.8,12.24,43795,175181,-0.36,-2.857,"Jun 23, 15",-0.05846153846153845
2015-06-24,12.2,12.2,11.6,11.72,39159,156635,-0.52,-4.248,"Jun 24, 15",-0.0984615384615384
2015-06-25,11.68,11.76,11.32,11.4,16448,65790,-0.32,-2.73,"Jun 25, 15",-0.12307692307692306
2015-06-26,11.52,11.76,11.44,11.68,9185,36741,0.28,2.456,"Jun 26, 15",-0.10153846153846156
2015-06-29,11.32,11.72,11.0396,11.44,12037,48147,-0.24,-2.055,"Jun 29, 15",-0.12000000000000004
2015-06-30,11.28,11.92,11.2,11.6,19192,76766,0.16,1.399,"Jun 30, 15",-0.10769230769230773
2015-07-01,11.7552,11.92,11.08,11.36,17615,70459,-0.24,-2.069,"Jul 1, 15",-0.1261538461538462
2015-07-02,11.44,12.36,11.24,11.84,34615,138461,0.48,4.225,"Jul 2, 15",-0.08923076923076924
2015-07-06,12,12.16,11.184,11.56,4311,17242,-0.28,-2.365,"Jul 6, 15",-0.11076923076923073
2015-07-07,11.64,11.72,11.0848,11.48,19194,76777,-0.08,-0.692,"Jul 7, 15",-0.1169230769230769
2015-07-08,11.44,11.96,11.1896,11.84,27995,111978,0.36,3.136,"Jul 8, 15",-0.08923076923076924
2015-07-09,11.88,11.96,11.64,11.8,19161,76645,-0.04,-0.338,"Jul 9, 15",-0.09230769230769226
2015-07-10,11.96,11.96,11.44,11.76,19174,76697,-0.04,-0.339,"Jul 10, 15",-0.0953846153846154
2015-07-13,11.68,12.08,11.52,11.96,35307,141228,0.2,1.701,"Jul 13, 15",-0.07999999999999993
2015-07-14,11.96,12.16,11.68,12.04,22504,90017,0.08,0.669,"Jul 14, 15",-0.07384615384615391
2015-07-15,11.92,13.36,11.92,13.28,44115,176460,1.24,10.299,"Jul 15, 15",0.02153846153846149
2015-07-16,13.56,13.6,12.8,13.08,17444,69775,-0.2,-1.506,"Jul 16, 15",0.006153846153846159
2015-07-17,13.2,13.2,12.48,12.72,14100,56401,-0.36,-2.752,"Jul 17, 15",-0.02153846153846149
2015-07-20,12.8,12.8,12.02,12.16,17234,68937,-0.56,-4.403,"Jul 20, 15",-0.0646153846153846
2015-07-21,12.24,12.28,11.9,12.08,14589,58357,-0.08,-0.658,"Jul 21, 15",-0.07076923076923076
2015-07-22,11.96,12.2,11.8616,12.08,11738,46953,0,0,"Jul 22, 15",-0.07076923076923076
2015-07-23,12,12.04,11.96,12,28128,112510,-0.08,-0.662,"Jul 23, 15",-0.07692307692307693
2015-07-24,12.04,12.2988,11.56,11.56,39259,157034,-0.44,-3.667,"Jul 24, 15",-0.11076923076923073
