date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-09-28,5.6699,53280,53280,0.1649,2.995,5.642,"Sep 28, 16",16.46196489066831
2016-09-29,5.78,29550,29550,0.1101,1.942,5.8366,"Sep 29, 16",16.80104712041885
2016-09-30,5.88,33708,33708,0.1,1.73,5.8356,"Sep 30, 16",17.109023714197722
2016-10-03,5.83,11785,11785,-0.05,-0.85,5.8888,"Oct 3, 16",16.955035417308284
2016-10-04,5.8605,4756,4756,0.0305,0.523,5.8189,"Oct 4, 16",17.048968278410843
2016-10-05,5.8,33891,33891,-0.0605,-1.032,5.7072,"Oct 5, 16",16.86264243917462
2016-10-06,5.41,18711,18711,-0.39,-6.724,5.444,"Oct 6, 16",15.661533723437019
2016-10-07,5.59,9168,9168,0.18,3.327,5.4066,"Oct 7, 16",16.21589159223899
2016-10-10,5.38,7182,7182,-0.21,-3.757,5.3555,"Oct 10, 16",15.569140745303358
2016-10-11,5.59,53485,53485,0.21,3.903,5.3166,"Oct 11, 16",16.21589159223899
2016-10-12,5.5,54276,54276,-0.09,-1.61,5.5512,"Oct 12, 16",15.938712657838005
2016-10-13,5.4,17539,17539,-0.1,-1.818,5.291,"Oct 13, 16",15.630736064059134
2016-10-14,5.25,13816,13816,-0.15,-2.778,5.2325,"Oct 14, 16",15.168771173390823
2016-10-17,5.25,8378,8378,0,0,5.1911,"Oct 17, 16",15.168771173390823
2016-10-18,5.2,13752,13752,-0.05,-0.952,5.0911,"Oct 18, 16",15.014782876501387
2016-10-19,5.25,6740,6740,0.05,0.962,5.2178,"Oct 19, 16",15.168771173390823
2016-10-20,5.3,4800,4800,0.05,0.952,5.2489,"Oct 20, 16",15.322759470280259
2016-10-21,5.25,3000,3000,-0.05,-0.943,5.2655,"Oct 21, 16",15.168771173390823
2016-10-24,5.3,9701,9701,0.05,0.952,5.2842,"Oct 24, 16",15.322759470280259
2016-10-25,5.25,37893,37893,-0.05,-0.943,5.297,"Oct 25, 16",15.168771173390823
2016-10-26,5.2,4080,4080,-0.05,-0.952,5.155,"Oct 26, 16",15.014782876501387
2016-10-27,5.3,6601,6601,0.1,1.923,5.1981,"Oct 27, 16",15.322759470280259
2016-10-28,5.3,6005,6005,0,0,5.15,"Oct 28, 16",15.322759470280259
2016-10-31,5.15,60226,60226,-0.15,-2.83,5.0837,"Oct 31, 16",14.860794579611952
2016-11-01,4.95,85603,85603,-0.2,-3.883,5.039,"Nov 1, 16",14.244841392054205
2016-11-02,4.8,18561,18561,-0.15,-3.03,4.7861,"Nov 2, 16",13.782876501385894
2016-11-03,4.45,14128,14128,-0.35,-7.292,4.7567,"Nov 3, 16",12.704958423159841
2016-11-04,4.5,15611,15611,0.05,1.124,4.5325,"Nov 4, 16",12.858946720049277
2016-11-07,4.95,29486,29486,0.45,10,4.9705,"Nov 7, 16",14.244841392054205
2016-11-08,4.85,8012,8012,-0.1,-2.02,4.874,"Nov 8, 16",13.93686479827533
2016-11-09,5.05,19949,19949,0.2,4.124,5.0264,"Nov 9, 16",14.552817985833077
2016-11-10,5,10931,10931,-0.05,-0.99,4.9747,"Nov 10, 16",14.398829688943641
2016-11-11,4.85,4001,4001,-0.15,-3,4.8857,"Nov 11, 16",13.93686479827533
2016-11-14,4.75,7966,7966,-0.1,-2.062,4.8473,"Nov 14, 16",13.628888204496459
2016-11-15,5.2,23001,23001,0.45,9.474,4.9858,"Nov 15, 16",15.014782876501387
2016-11-16,5.2,13845,13845,0,0,5.1185,"Nov 16, 16",15.014782876501387
2016-11-17,5.3,2409,2409,0.1,1.923,5.2781,"Nov 17, 16",15.322759470280259
2016-11-18,5.4,6434,6434,0.1,1.887,5.2768,"Nov 18, 16",15.630736064059134
2016-11-21,5.55,26722,26722,0.15,2.778,5.2857,"Nov 21, 16",16.09270095472744
2016-11-22,5.5,26621,26621,-0.05,-0.901,5.4692,"Nov 22, 16",15.938712657838005
2016-11-25,5.5,1,1,0,0,,"Nov 25, 16",15.938712657838005
2016-11-28,5.25,3803,3803,-0.25,-4.545,5.3161,"Nov 28, 16",15.168771173390823
2016-11-29,5.25,4369,4369,0,0,5.0863,"Nov 29, 16",15.168771173390823
2016-11-30,5.05,8432,8432,-0.2,-3.81,5.0519,"Nov 30, 16",14.552817985833077
2016-12-01,5.15,8465,8465,0.1,1.98,5.1035,"Dec 1, 16",14.860794579611952
2016-12-02,5.2,340,340,0.05,0.971,5.2,"Dec 2, 16",15.014782876501387
2016-12-05,5.15,2026,2026,-0.05,-0.962,5.1395,"Dec 5, 16",14.860794579611952
2016-12-06,5.15,10539,10539,0,0,5.0888,"Dec 6, 16",14.860794579611952
2016-12-07,5.15,6645,6645,0,0,5.1636,"Dec 7, 16",14.860794579611952
2016-12-08,5.15,8411,8411,0,0,5.1589,"Dec 8, 16",14.860794579611952
2016-12-09,5.15,6841,6841,0,0,5.1515,"Dec 9, 16",14.860794579611952
2016-12-12,5.1415,4205,4205,-0.0085,-0.165,5.1498,"Dec 12, 16",14.834616569140746
2016-12-13,5.15,3069,3069,0.0085,0.165,5.1458,"Dec 13, 16",14.860794579611952
2016-12-14,5.05,1104,1104,-0.1,-1.942,5.05,"Dec 14, 16",14.552817985833077
2016-12-15,5.3,5994,5994,0.25,4.95,5.0185,"Dec 15, 16",15.322759470280259
2016-12-16,5.1,2000,2000,-0.2,-3.774,5.13,"Dec 16, 16",14.706806282722512
2016-12-19,5.15,10986,10986,0.05,0.98,5.0458,"Dec 19, 16",14.860794579611952
2016-12-20,5.1,1781,1781,-0.05,-0.971,5.0535,"Dec 20, 16",14.706806282722512
2016-12-21,5.1,10200,10200,0,0,5.1267,"Dec 21, 16",14.706806282722512
2016-12-22,5.05,3732,3732,-0.05,-0.98,5.0571,"Dec 22, 16",14.552817985833077
2016-12-23,5.15,1226,1226,0.1,1.98,5.0818,"Dec 23, 16",14.860794579611952
2016-12-27,5.2,149807,149807,0.05,0.971,5.2427,"Dec 27, 16",15.014782876501387
2016-12-28,5.15,29247,29247,-0.05,-0.962,5.1487,"Dec 28, 16",14.860794579611952
2016-12-29,5.15,7971,7971,0,0,5.0905,"Dec 29, 16",14.860794579611952
2016-12-30,5.7,14104,14104,0.55,10.68,5.0964,"Dec 30, 16",16.55466584539575
2017-01-03,5.25,78327,78327,-0.45,-7.895,5.2876,"Jan 3, 17",15.168771173390823
2017-01-04,5.15,40340,40340,-0.1,-1.905,5.1773,"Jan 4, 17",14.860794579611952
2017-01-05,5.15,3145,3145,0,0,5.1455,"Jan 5, 17",14.860794579611952
2017-01-06,5.195,12653,12653,0.045,0.874,5.1509,"Jan 6, 17",14.999384046812443
2017-01-09,5.195,23056,23056,0,0,5.1503,"Jan 9, 17",14.999384046812443
2017-01-10,5.1,22341,22341,-0.095,-1.829,5.133,"Jan 10, 17",14.706806282722512
2017-01-11,5.1,2701,2701,0,0,5.1046,"Jan 11, 17",14.706806282722512
2017-01-12,5.15,2101,2101,0.05,0.98,5.1723,"Jan 12, 17",14.860794579611952
2017-01-13,5.2,702,702,0.05,0.971,5.1235,"Jan 13, 17",15.014782876501387
2017-01-17,5.345,26353,26353,0.145,2.788,5.2589,"Jan 17, 17",15.461348937480752
2017-01-18,5.3,1926,1926,-0.045,-0.842,5.2059,"Jan 18, 17",15.322759470280259
2017-01-19,5.25,605,605,-0.05,-0.943,5.25,"Jan 19, 17",15.168771173390823
2017-01-20,5.3,6590,6590,0.05,0.952,5.1839,"Jan 20, 17",15.322759470280259
2017-01-23,5.4,300,300,0.1,1.887,5.3333,"Jan 23, 17",15.630736064059134
2017-01-24,5.155,14553,14553,-0.245,-4.537,5.2004,"Jan 24, 17",14.876193409300894
2017-01-25,5.195,3400,3400,0.04,0.776,5.1713,"Jan 25, 17",14.999384046812443
2017-01-26,5.15,2160,2160,-0.045,-0.866,5.1743,"Jan 26, 17",14.860794579611952
2017-01-30,5.15,9300,9300,0,0,5.1547,"Jan 30, 17",14.860794579611952
2017-01-31,5.044,200,200,-0.106,-2.058,5.044,"Jan 31, 17",14.534339390206343
2017-02-02,5.3,7384,7384,0.256,5.075,5.2967,"Feb 2, 17",15.322759470280259
2017-02-06,5.25,7754,7754,-0.05,-0.943,5.2105,"Feb 6, 17",15.168771173390823
2017-02-08,5.3,19090,19090,0.05,0.952,5.1261,"Feb 8, 17",15.322759470280259
2017-02-09,5.1,5609,5609,-0.2,-3.774,5.1161,"Feb 9, 17",14.706806282722512
2017-02-13,4.75,9161,9161,-0.35,-6.863,4.7665,"Feb 13, 17",13.628888204496459
2017-02-14,4.65,6269,6269,-0.1,-2.105,4.6763,"Feb 14, 17",13.320911610717587
2017-02-15,4.6,7987,7987,-0.05,-1.075,4.6446,"Feb 15, 17",13.166923313828148
2017-02-16,4.7,2523,2523,0.1,2.174,4.7132,"Feb 16, 17",13.474899907607023
2017-02-17,4.7,160,160,0,0,,"Feb 17, 17",13.474899907607023
2017-02-21,4.9,6732,6732,0.2,4.255,4.9067,"Feb 21, 17",14.09085309516477
2017-02-23,4.75,6532,6532,-0.15,-3.061,4.7827,"Feb 23, 17",13.628888204496459
2017-02-24,4.8,601,601,0.05,1.053,4.7583,"Feb 24, 17",13.782876501385894
2017-02-27,4.65,3779,3779,-0.15,-3.125,4.6593,"Feb 27, 17",13.320911610717587
2017-02-28,4.55,2025,2025,-0.1,-2.151,4.6287,"Feb 28, 17",13.012935016938712
2017-03-01,4.3,22880,22880,-0.25,-5.495,4.237,"Mar 1, 17",12.24299353249153
2017-03-02,4.3,18446,18446,0,0,4.3562,"Mar 2, 17",12.24299353249153
2017-03-03,4.35,19970,19970,0.05,1.163,4.348,"Mar 3, 17",12.396981829380966
2017-03-06,4.345,7789,7789,-0.005,-0.115,4.2844,"Mar 6, 17",12.381582999692023
2017-03-07,4.55,30892,30892,0.205,4.718,4.4494,"Mar 7, 17",13.012935016938712
2017-03-08,4.7,4855,4855,0.15,3.297,4.603,"Mar 8, 17",13.474899907607023
2017-03-09,4.75,6123,6123,0.05,1.064,4.7338,"Mar 9, 17",13.628888204496459
2017-03-10,4.7,13010,13010,-0.05,-1.053,4.7261,"Mar 10, 17",13.474899907607023
2017-03-13,4.845,28187,28187,0.145,3.085,4.8461,"Mar 13, 17",13.921465968586388
2017-03-14,4.9,980,980,0.055,1.135,4.8817,"Mar 14, 17",14.09085309516477
2017-03-15,4.9,1398,1398,0,0,4.9,"Mar 15, 17",14.09085309516477
2017-03-16,5,25079,25079,0.1,2.041,4.9873,"Mar 16, 17",14.398829688943641
2017-03-17,5,6530,6530,0,0,5,"Mar 17, 17",14.398829688943641
2017-03-20,5,15514,15514,0,0,4.9782,"Mar 20, 17",14.398829688943641
2017-03-21,4.85,6357,6357,-0.15,-3,4.9131,"Mar 21, 17",13.93686479827533
2017-03-22,5,2810,2810,0.15,3.093,4.966,"Mar 22, 17",14.398829688943641
2017-03-23,5.05,7442,7442,0.05,1,5.0074,"Mar 23, 17",14.552817985833077
2017-03-24,5.1,3018,3018,0.05,0.99,5.0595,"Mar 24, 17",14.706806282722512
2017-03-27,5.05,620,620,-0.05,-0.98,5.0717,"Mar 27, 17",14.552817985833077
2017-03-28,5,7731,7731,-0.05,-0.99,4.9946,"Mar 28, 17",14.398829688943641
2017-03-29,5,5230,5230,0,0,5.0918,"Mar 29, 17",14.398829688943641
2017-03-30,5.195,2885,2885,0.195,3.9,5.1931,"Mar 30, 17",14.999384046812443
2017-03-31,5.1127,491,491,-0.0823,-1.584,5.1127,"Mar 31, 17",14.74591931013243
2017-04-03,5.05,6095,6095,-0.0627,-1.226,5.0995,"Apr 3, 17",14.552817985833077
2017-04-04,5.2,17321,17321,0.15,2.97,5.2061,"Apr 4, 17",15.014782876501387
2017-04-05,5.35,10195,10195,0.15,2.885,5.3471,"Apr 5, 17",15.476747767169694
2017-04-06,5.35,7133,7133,0,0,5.3464,"Apr 6, 17",15.476747767169694
2017-04-07,5.4,25985,25985,0.05,0.935,5.3988,"Apr 7, 17",15.630736064059134
2017-04-10,5.6,31377,31377,0.2,3.704,5.561,"Apr 10, 17",16.24668925161688
2017-04-11,5.6,5310,5310,0,0,5.6152,"Apr 11, 17",16.24668925161688
2017-04-12,5.65,19942,19942,0.05,0.893,5.6566,"Apr 12, 17",16.400677548506316
2017-04-13,5.6,728,728,-0.05,-0.885,5.6109,"Apr 13, 17",16.24668925161688
2017-04-17,5.3315,1002,1002,-0.2685,-4.795,5.3315,"Apr 17, 17",15.419772097320605
2017-04-18,5.45,1772,1772,0.1185,2.223,5.4237,"Apr 18, 17",15.78472436094857
2017-04-19,5.5,9517,9517,0.05,0.917,5.5271,"Apr 19, 17",15.938712657838005
2017-04-20,5.5,10878,10878,0,0,5.4659,"Apr 20, 17",15.938712657838005
2017-04-21,5.3,3556,3556,-0.2,-3.636,5.4829,"Apr 21, 17",15.322759470280259
2017-04-24,5.5,8875,8875,0.2,3.774,5.4754,"Apr 24, 17",15.938712657838005
2017-04-25,5.55,4418,4418,0.05,0.909,5.4925,"Apr 25, 17",16.09270095472744
2017-04-26,5.45,1069,1069,-0.1,-1.802,5.5216,"Apr 26, 17",15.78472436094857
2017-04-27,5.45,10,10,0,0,,"Apr 27, 17",15.78472436094857
2017-04-28,5.5,139,139,0.05,0.917,5.5,"Apr 28, 17",15.938712657838005
2017-05-01,5.5,95,95,0,0,,"May 1, 17",15.938712657838005
2017-05-02,5.5,43812,43812,0,0,5.5,"May 2, 17",15.938712657838005
2017-05-03,5.4,7592,7592,-0.1,-1.818,5.3931,"May 3, 17",15.630736064059134
2017-05-04,5.25,1906,1906,-0.15,-2.778,5.2765,"May 4, 17",15.168771173390823
2017-05-05,5.2,777,777,-0.05,-0.952,5.2,"May 5, 17",15.014782876501387
2017-05-08,5.2,127,127,0,0,5.2,"May 8, 17",15.014782876501387
2017-05-09,5.25,9827,9827,0.05,0.962,5.1449,"May 9, 17",15.168771173390823
2017-05-10,5.25,6408,6408,0,0,5.2483,"May 10, 17",15.168771173390823
2017-05-11,5.15,377,377,-0.1,-1.905,5.217,"May 11, 17",14.860794579611952
2017-05-12,5.1752,1613,1613,0.0252,0.489,5.1934,"May 12, 17",14.938404681244227
2017-05-15,5.3,35335,35335,0.1248,2.412,5.2527,"May 15, 17",15.322759470280259
2017-05-16,5.35,7949,7949,0.05,0.943,5.3282,"May 16, 17",15.476747767169694
2017-05-17,5.35,1922,1922,0,0,5.2558,"May 17, 17",15.476747767169694
2017-05-18,5.2,3841,3841,-0.15,-2.804,5.0793,"May 18, 17",15.014782876501387
2017-05-19,5.3,12753,12753,0.1,1.923,5.2013,"May 19, 17",15.322759470280259
2017-05-22,5.3,30432,30432,0,0,5.3696,"May 22, 17",15.322759470280259
2017-05-23,5.305,9040,9040,0.005,0.094,5.3898,"May 23, 17",15.338158299969201
2017-05-24,5.4,12365,12365,0.095,1.791,5.4569,"May 24, 17",15.630736064059134
2017-05-25,5.4,6619,6619,0,0,5.476,"May 25, 17",15.630736064059134
2017-05-26,5.45,1208,1208,0.05,0.926,5.4804,"May 26, 17",15.78472436094857
2017-05-30,5.5,22993,22993,0.05,0.917,5.5417,"May 30, 17",15.938712657838005
2017-05-31,5.6,22857,22857,0.1,1.818,5.5535,"May 31, 17",16.24668925161688
2017-06-01,5.6,88461,88461,0,0,5.5848,"Jun 1, 17",16.24668925161688
2017-06-02,5.65,75184,75184,0.05,0.893,5.6059,"Jun 2, 17",16.400677548506316
2017-06-05,5.6,9758,9758,-0.05,-0.885,5.6896,"Jun 5, 17",16.24668925161688
2017-06-06,5.6,6252,6252,0,0,5.5725,"Jun 6, 17",16.24668925161688
2017-06-07,5.35,90486,90486,-0.25,-4.464,5.429,"Jun 7, 17",15.476747767169694
2017-06-08,5.425,68058,68058,0.075,1.402,5.4263,"Jun 8, 17",15.707730212503849
2017-06-09,5.35,36427,36427,-0.075,-1.382,5.3727,"Jun 9, 17",15.476747767169694
2017-06-12,5.5,29247,29247,0.15,2.804,5.4865,"Jun 12, 17",15.938712657838005
2017-06-13,5.5,28433,28433,0,0,5.5479,"Jun 13, 17",15.938712657838005
2017-06-14,5.65,29811,29811,0.15,2.727,5.6607,"Jun 14, 17",16.400677548506316
2017-06-15,5.7,10375,10375,0.05,0.885,5.5362,"Jun 15, 17",16.55466584539575
2017-06-16,5.4,3729,3729,-0.3,-5.263,5.5221,"Jun 16, 17",15.630736064059134
2017-06-19,5.395,713,713,-0.005,-0.093,5.416,"Jun 19, 17",15.615337234370188
2017-06-20,5.4,10815,10815,0.005,0.093,5.4569,"Jun 20, 17",15.630736064059134
2017-06-21,5.25,9199,9199,-0.15,-2.778,5.3277,"Jun 21, 17",15.168771173390823
2017-06-22,5.25,103,103,0,0,,"Jun 22, 17",15.168771173390823
2017-06-23,5.35,6819,6819,0.1,1.905,5.323,"Jun 23, 17",15.476747767169694
2017-06-26,5.25,54194,54194,-0.1,-1.869,5.2885,"Jun 26, 17",15.168771173390823
2017-06-27,5.532,160505,160505,0.282,5.371,5.5385,"Jun 27, 17",16.037265167847245
2017-06-28,5.7,67564,67564,0.168,3.037,5.6538,"Jun 28, 17",16.55466584539575
2017-06-29,5.55,31793,31793,-0.15,-2.632,5.5542,"Jun 29, 17",16.09270095472744
2017-06-30,5.7,7122,7122,0.15,2.703,5.8073,"Jun 30, 17",16.55466584539575
2017-07-03,5.45,28670,28670,-0.25,-4.386,5.5738,"Jul 3, 17",15.78472436094857
2017-07-05,5.35,27231,27231,-0.1,-1.835,5.3182,"Jul 5, 17",15.476747767169694
2017-07-06,5.3,17685,17685,-0.05,-0.935,5.2849,"Jul 6, 17",15.322759470280259
2017-07-07,5.45,13965,13965,0.15,2.83,5.3665,"Jul 7, 17",15.78472436094857
2017-07-10,5.45,5390,5390,0,0,5.5115,"Jul 10, 17",15.78472436094857
2017-07-11,5.55,72217,72217,0.1,1.835,5.5903,"Jul 11, 17",16.09270095472744
2017-07-12,5.545,50503,50503,-0.005,-0.09,5.5945,"Jul 12, 17",16.077302125038496
2017-07-13,5.55,20597,20597,0.005,0.09,5.5122,"Jul 13, 17",16.09270095472744
2017-07-14,5.5,2781,2781,-0.05,-0.901,5.5741,"Jul 14, 17",15.938712657838005
2017-07-17,5.45,9184,9184,-0.05,-0.909,5.4611,"Jul 17, 17",15.78472436094857
2017-07-18,5.6,5688,5688,0.15,2.752,5.48,"Jul 18, 17",16.24668925161688
2017-07-19,5.525,16512,16512,-0.075,-1.339,5.5252,"Jul 19, 17",16.015706806282726
2017-07-20,5.4,16302,16302,-0.125,-2.262,5.4252,"Jul 20, 17",15.630736064059134
2017-07-21,5.5,9424,9424,0.1,1.852,5.5001,"Jul 21, 17",15.938712657838005
2017-07-24,5.65,66229,66229,0.15,2.727,5.7209,"Jul 24, 17",16.400677548506316
2017-07-25,5.45,24837,24837,-0.2,-3.54,5.6732,"Jul 25, 17",15.78472436094857
2017-07-26,5.6,7037,7037,0.15,2.752,5.5376,"Jul 26, 17",16.24668925161688
2017-07-27,5.55,19631,19631,-0.05,-0.893,5.6063,"Jul 27, 17",16.09270095472744
2017-07-28,5.6,9787,9787,0.05,0.901,5.55,"Jul 28, 17",16.24668925161688
2017-07-31,5.45,15823,15823,-0.15,-2.679,5.4813,"Jul 31, 17",15.78472436094857
2017-08-01,5.55,13353,13353,0.1,1.835,5.4869,"Aug 1, 17",16.09270095472744
2017-08-02,5.45,2894,2894,-0.1,-1.802,5.5556,"Aug 2, 17",15.78472436094857
2017-08-03,5.45,945,945,0,0,5.5208,"Aug 3, 17",15.78472436094857
2017-08-04,5.4,2246,2246,-0.05,-0.917,5.3932,"Aug 4, 17",15.630736064059134
2017-08-07,5.5,38217,38217,0.1,1.852,5.4895,"Aug 7, 17",15.938712657838005
2017-08-08,5.45,7792,7792,-0.05,-0.909,5.4886,"Aug 8, 17",15.78472436094857
2017-08-09,5.3,15697,15697,-0.15,-2.752,5.4171,"Aug 9, 17",15.322759470280259
2017-08-10,4.975,28355,28355,-0.325,-6.132,5.0995,"Aug 10, 17",14.321835540498922
2017-08-11,5,10227,10227,0.025,0.503,4.8993,"Aug 11, 17",14.398829688943641
2017-08-14,5.1,28690,28690,0.1,2,5.0314,"Aug 14, 17",14.706806282722512
2017-08-15,4.85,49865,49865,-0.25,-4.902,5.0176,"Aug 15, 17",13.93686479827533
2017-08-16,5.5,1125006,1125006,0.65,13.402,5.3631,"Aug 16, 17",15.938712657838005
2017-08-17,5.75,264945,264945,0.25,4.545,5.7889,"Aug 17, 17",16.708654142285187
2017-08-18,6.15,147038,147038,0.4,6.957,6.1645,"Aug 18, 17",17.94056051740068
2017-08-21,6.75,137074,137074,0.6,9.756,6.5348,"Aug 21, 17",19.788420080073916
2017-08-22,6.6,151295,151295,-0.15,-2.222,6.4689,"Aug 22, 17",19.326455189405603
2017-08-23,6.5,56959,56959,-0.1,-1.515,6.4746,"Aug 23, 17",19.018478595626732
2017-08-24,6.35,35600,35600,-0.15,-2.308,6.3501,"Aug 24, 17",18.556513704958423
2017-08-25,6.55,11412,11412,0.2,3.15,6.481,"Aug 25, 17",19.17246689251617
2017-08-28,6.5,27294,27294,-0.05,-0.763,6.4696,"Aug 28, 17",19.018478595626732
2017-08-29,6.5,81772,81772,0,0,6.4185,"Aug 29, 17",19.018478595626732
2017-08-30,6.55,35703,35703,0.05,0.769,6.5325,"Aug 30, 17",19.17246689251617
2017-08-31,6.4,45423,45423,-0.15,-2.29,6.4879,"Aug 31, 17",18.71050200184786
2017-09-01,6.65,49347,49347,0.25,3.906,6.6256,"Sep 1, 17",19.480443486295044
2017-09-05,6.8,159123,159123,0.15,2.256,6.7934,"Sep 5, 17",19.94240837696335
2017-09-06,7.025,100934,100934,0.225,3.309,7.1049,"Sep 6, 17",20.635355712965815
2017-09-07,7.1,85748,85748,0.075,1.068,7.0754,"Sep 7, 17",20.866338158299968
2017-09-08,7.35,98140,98140,0.25,3.521,7.3538,"Sep 8, 17",21.63627964274715
2017-09-11,7.4,54350,54350,0.05,0.68,7.3943,"Sep 11, 17",21.79026793963659
2017-09-12,7.55,109445,109445,0.15,2.027,7.4517,"Sep 12, 17",22.252232830304898
2017-09-13,7.6,46496,46496,0.05,0.662,7.6678,"Sep 13, 17",22.406221127194332
2017-09-14,7.5,52951,52951,-0.1,-1.316,7.5179,"Sep 14, 17",22.09824453341546
2017-09-15,7.65,53334,53334,0.15,2,7.5768,"Sep 15, 17",22.560209424083773
2017-09-18,8,188583,188583,0.35,4.575,8.09,"Sep 18, 17",23.638127502309825
2017-09-19,8.55,73295,73295,0.55,6.875,8.3822,"Sep 19, 17",25.331998768093626
2017-09-20,8.5,39415,39415,-0.05,-0.585,8.6282,"Sep 20, 17",25.17801047120419
2017-09-21,8.8,115219,115219,0.3,3.529,8.8457,"Sep 21, 17",26.10194025254081
2017-09-22,8.95,57081,57081,0.15,1.705,8.9688,"Sep 22, 17",26.563905143209116
2017-09-25,9.5,237255,237255,0.55,6.145,9.533,"Sep 25, 17",28.257776408992918
2017-09-26,9.55,86741,86741,0.05,0.526,9.5185,"Sep 26, 17",28.411764705882355
2017-09-27,9.05,96600,96600,-0.5,-5.236,9.1697,"Sep 27, 17",26.87188173698799
2017-09-28,9.05,90708,90708,0,0,9.0253,"Sep 28, 17",26.87188173698799
2017-09-29,8.95,71262,71262,-0.1,-1.105,9.0498,"Sep 29, 17",26.563905143209116
2017-10-02,9.3,94662,94662,0.35,3.911,9.141,"Oct 2, 17",27.641823221435175
2017-10-03,9.15,80443,80443,-0.15,-1.613,9.2638,"Oct 3, 17",27.179858330766862
2017-10-04,9.15,103216,103216,0,0,9.0964,"Oct 4, 17",27.179858330766862
2017-10-05,9.1,75708,75708,-0.05,-0.546,9.0788,"Oct 5, 17",27.025870033877425
2017-10-06,9,101012,101012,-0.1,-1.099,8.9789,"Oct 6, 17",26.717893440098553
2017-10-09,8.85,21544,21544,-0.15,-1.667,8.9157,"Oct 9, 17",26.255928549430244
2017-10-10,8.7,78034,78034,-0.15,-1.695,8.5856,"Oct 10, 17",25.793963658761932
2017-10-11,8.5,69547,69547,-0.2,-2.299,8.4812,"Oct 11, 17",25.17801047120419
2017-10-12,8.5,83269,83269,0,0,8.3976,"Oct 12, 17",25.17801047120419
2017-10-13,8.4,42442,42442,-0.1,-1.176,8.437,"Oct 13, 17",24.870033877425318
2017-10-16,8.5,64767,64767,0.1,1.19,8.4554,"Oct 16, 17",25.17801047120419
2017-10-17,8.5,12672,12672,0,0,8.4785,"Oct 17, 17",25.17801047120419
2017-10-18,8.4,58201,58201,-0.1,-1.176,8.3308,"Oct 18, 17",24.870033877425318
2017-10-19,8,66332,66332,-0.4,-4.762,8.0144,"Oct 19, 17",23.638127502309825
2017-10-20,8,21177,21177,0,0,7.967,"Oct 20, 17",23.638127502309825
2017-10-23,8.15,34043,34043,0.15,1.875,8.2215,"Oct 23, 17",24.100092392978137
2017-10-24,8.3,17602,17602,0.15,1.84,8.2143,"Oct 24, 17",24.562057283646446
2017-10-25,8.35,73045,73045,0.05,0.602,8.2392,"Oct 25, 17",24.71604558053588
2017-10-26,8.2,13071,13071,-0.15,-1.796,8.2122,"Oct 26, 17",24.254080689867568
2017-10-27,8.2,17566,17566,0,0,8.1272,"Oct 27, 17",24.254080689867568
2017-10-30,8.15,23957,23957,-0.05,-0.61,8.1436,"Oct 30, 17",24.100092392978137
2017-10-31,8.2,85403,85403,0.05,0.613,8.2158,"Oct 31, 17",24.254080689867568
2017-11-01,8.5,51949,51949,0.3,3.659,8.4293,"Nov 1, 17",25.17801047120419
2017-11-02,7.9,49165,49165,-0.6,-7.059,8.0705,"Nov 2, 17",23.330150908530953
2017-11-03,8,35971,35971,0.1,1.266,7.9597,"Nov 3, 17",23.638127502309825
2017-11-06,7.775,48204,48204,-0.225,-2.812,7.7847,"Nov 6, 17",22.945180166307363
2017-11-07,7.5,66434,66434,-0.275,-3.537,7.4991,"Nov 7, 17",22.09824453341546
2017-11-08,7.4,37799,37799,-0.1,-1.333,7.4247,"Nov 8, 17",21.79026793963659
2017-11-09,7.3,17877,17877,-0.1,-1.351,7.2512,"Nov 9, 17",21.482291345857714
2017-11-10,7.25,8190,8190,-0.05,-0.685,7.2721,"Nov 10, 17",21.32830304896828
2017-11-13,7.2,14144,14144,-0.05,-0.69,7.2461,"Nov 13, 17",21.174314752078843
2017-11-14,7.5,18044,18044,0.3,4.167,7.1288,"Nov 14, 17",22.09824453341546
2017-11-15,7.45,33597,33597,-0.05,-0.667,7.2178,"Nov 15, 17",21.944256236526027
2017-11-16,5.65,482603,482603,-1.8,-24.161,5.811,"Nov 16, 17",16.400677548506316
2017-11-17,6.05,369040,369040,0.4,7.08,6.0274,"Nov 17, 17",17.632583923621805
2017-11-20,6.2,168525,168525,0.15,2.479,6.2311,"Nov 20, 17",18.094548814290114
2017-11-21,6.05,85076,85076,-0.15,-2.419,6.2318,"Nov 21, 17",17.632583923621805
2017-11-22,6.05,426497,426497,0,0,6.0945,"Nov 22, 17",17.632583923621805
2017-11-24,6,11773,11773,-0.05,-0.826,6.0564,"Nov 24, 17",17.478595626732368
2017-11-27,6,164180,164180,0,0,6.042,"Nov 27, 17",17.478595626732368
2017-11-28,6.05,53309,53309,0.05,0.833,5.9974,"Nov 28, 17",17.632583923621805
2017-11-29,5.9,58184,58184,-0.15,-2.479,5.9064,"Nov 29, 17",17.170619032953496
2017-11-30,5.95,13212,13212,0.05,0.847,5.915,"Nov 30, 17",17.324607329842934
2017-12-01,5.7,52907,52907,-0.25,-4.202,5.7422,"Dec 1, 17",16.55466584539575
2017-12-04,5.55,91737,91737,-0.15,-2.632,5.5201,"Dec 4, 17",16.09270095472744
2017-12-05,5.35,90793,90793,-0.2,-3.604,5.4602,"Dec 5, 17",15.476747767169694
