date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2017-06-08,19.6,3490021,3490021,0.38,1.977,"Jun 8, 17",-0.5283926852743022
2017-06-09,20.21,3642208,3642208,0.61,3.112,"Jun 9, 17",-0.5137151106833494
2017-06-12,21.2,5923190,5923190,0.99,4.899,"Jun 12, 17",-0.48989412897016366
2017-06-13,21.25,6620420,6620420,0.05,0.236,"Jun 13, 17",-0.4886910490856593
2017-06-14,21.09,4181360,4181360,-0.16,-0.753,"Jun 14, 17",-0.4925409047160732
2017-06-15,20.33,3978983,3978983,-0.76,-3.604,"Jun 15, 17",-0.510827718960539
2017-06-16,19.68,4406672,4406672,-0.65,-3.197,"Jun 16, 17",-0.5264677574590954
2017-06-19,19.67,2350943,2350943,-0.01,-0.051,"Jun 19, 17",-0.5267083734359961
2017-06-20,19.01,3297510,3297510,-0.66,-3.355,"Jun 20, 17",-0.5425890279114534
2017-06-21,18.75,4384207,4384207,-0.26,-1.368,"Jun 21, 17",-0.5488450433108759
2017-06-22,19.24,2745463,2745463,0.49,2.613,"Jun 22, 17",-0.5370548604427334
2017-06-23,19.65,3008161,3008161,0.41,2.131,"Jun 23, 17",-0.527189605389798
2017-06-26,19.92,2193109,2193109,0.27,1.374,"Jun 26, 17",-0.5206929740134745
2017-06-27,19.9,2378884,2378884,-0.02,-0.1,"Jun 27, 17",-0.5211742059672763
2017-06-28,20,2461430,2461430,0.1,0.503,"Jun 28, 17",-0.5187680461982676
2017-06-29,19.8,2721068,2721068,-0.2,-1,"Jun 29, 17",-0.5235803657362849
2017-06-30,20.16,2481799,2481799,0.36,1.818,"Jun 30, 17",-0.5149181905678537
2017-07-03,20.52,2086423,2086423,0.36,1.786,"Jul 3, 17",-0.5062560153994226
2017-07-05,20.4,1931975,1931975,-0.12,-0.585,"Jul 5, 17",-0.5091434071222329
2017-07-06,19.1,3786154,3786154,-1.3,-6.373,"Jul 6, 17",-0.5404234841193455
2017-07-07,19.22,2165292,2165292,0.12,0.628,"Jul 7, 17",-0.5375360923965352
2017-07-10,19.13,2320078,2320078,-0.09,-0.468,"Jul 10, 17",-0.539701636188643
2017-07-11,18.92,2684919,2684919,-0.21,-1.098,"Jul 11, 17",-0.5447545717035611
2017-07-12,18.58,2675834,2675834,-0.34,-1.797,"Jul 12, 17",-0.5529355149181906
2017-07-13,18.63,2203052,2203052,0.05,0.269,"Jul 13, 17",-0.5517324350336863
2017-07-14,18.93,2970504,2970504,0.3,1.61,"Jul 14, 17",-0.5445139557266603
2017-07-17,18.82,3057294,3057294,-0.11,-0.581,"Jul 17, 17",-0.5471607314725698
2017-07-18,18.68,3522868,3522868,-0.14,-0.744,"Jul 18, 17",-0.5505293551491819
2017-07-19,18.91,1796499,1796499,0.23,1.231,"Jul 19, 17",-0.544995187680462
2017-07-20,19.05,1883844,1883844,0.14,0.74,"Jul 20, 17",-0.5416265640038499
2017-07-21,18.84,3767734,3767734,-0.21,-1.102,"Jul 21, 17",-0.546679499518768
2017-07-24,18.26,8232807,8232807,-0.58,-3.079,"Jul 24, 17",-0.5606352261790183
2017-07-25,18.12,4283015,4283015,-0.14,-0.767,"Jul 25, 17",-0.5640038498556305
2017-07-26,17.55,5822643,5822643,-0.57,-3.146,"Jul 26, 17",-0.5777189605389798
2017-07-27,17.37,5227021,5227021,-0.18,-1.026,"Jul 27, 17",-0.5820500481231954
2017-07-28,17.36,2997254,2997254,-0.01,-0.058,"Jul 28, 17",-0.5822906641000963
2017-07-31,18.11,6837404,6837404,0.75,4.32,"Jul 31, 17",-0.5642444658325313
2017-08-01,16.61,4044950,4044950,-1.5,-8.283,"Aug 1, 17",-0.6003368623676613
2017-08-02,16.47,6117635,6117635,-0.14,-0.843,"Aug 2, 17",-0.6037054860442734
2017-08-03,16.34,5188554,5188554,-0.13,-0.789,"Aug 3, 17",-0.6068334937439847
2017-08-04,16.61,4049092,4049092,0.27,1.652,"Aug 4, 17",-0.6003368623676613
2017-08-07,16.63,2948004,2948004,0.02,0.12,"Aug 7, 17",-0.5998556304138595
2017-08-08,17.21,4376608,4376608,0.58,3.488,"Aug 8, 17",-0.5858999037536092
2017-08-09,17.17,2380034,2380034,-0.04,-0.232,"Aug 9, 17",-0.5868623676612127
2017-08-10,16.82,3543586,3543586,-0.35,-2.038,"Aug 10, 17",-0.595283926852743
2017-08-11,16.8,1951039,1951039,-0.02,-0.119,"Aug 11, 17",-0.5957651588065448
2017-08-14,17.11,2569879,2569879,0.31,1.845,"Aug 14, 17",-0.5883060635226179
2017-08-15,16.66,6951239,6951239,-0.45,-2.63,"Aug 15, 17",-0.5991337824831569
2017-08-16,16.68,2565587,2565587,0.02,0.12,"Aug 16, 17",-0.5986525505293552
2017-08-17,16.28,3776028,3776028,-0.4,-2.398,"Aug 17, 17",-0.6082771896053898
2017-08-18,15.64,5382648,5382648,-0.64,-3.931,"Aug 18, 17",-0.6236766121270453
2017-08-21,15.15,5899123,5899123,-0.49,-3.133,"Aug 21, 17",-0.6354667949951878
2017-08-22,15.42,2868874,2868874,0.27,1.782,"Aug 22, 17",-0.6289701636188643
2017-08-23,15.55,1857176,1857176,0.13,0.843,"Aug 23, 17",-0.625842155919153
2017-08-24,15.73,2353772,2353772,0.18,1.158,"Aug 24, 17",-0.6215110683349374
2017-08-25,15.94,2344912,2344912,0.21,1.335,"Aug 25, 17",-0.6164581328200194
2017-08-28,15.78,2056665,2056665,-0.16,-1.004,"Aug 28, 17",-0.6203079884504331
2017-08-29,15.34,4402234,4402234,-0.44,-2.788,"Aug 29, 17",-0.6308950914340713
2017-08-30,15.18,3784429,3784429,-0.16,-1.043,"Aug 30, 17",-0.6347449470644851
2017-08-31,15.1,3602310,3602310,-0.08,-0.527,"Aug 31, 17",-0.636669874879692
2017-09-01,15.39,3544314,3544314,0.29,1.921,"Sep 1, 17",-0.6296920115495669
2017-09-05,15.62,2707232,2707232,0.23,1.494,"Sep 5, 17",-0.6241578440808471
2017-09-06,15.8,2413618,2413618,0.18,1.152,"Sep 6, 17",-0.6198267564966313
2017-09-07,15.98,2825210,2825210,0.18,1.139,"Sep 7, 17",-0.6154956689124158
2017-09-08,16.12,2234235,2234235,0.14,0.876,"Sep 8, 17",-0.6121270452358036
2017-09-11,16.34,2825140,2825140,0.22,1.365,"Sep 11, 17",-0.6068334937439847
2017-09-12,16.25,3149171,3149171,-0.09,-0.551,"Sep 12, 17",-0.6089990375360924
2017-09-13,16.87,3903776,3903776,0.62,3.815,"Sep 13, 17",-0.5940808469682387
2017-09-14,16.52,3727761,3727761,-0.35,-2.075,"Sep 14, 17",-0.602502406159769
2017-09-15,16.46,3218026,3218026,-0.06,-0.363,"Sep 15, 17",-0.6039461020211742
2017-09-18,16.14,2505788,2505788,-0.32,-1.944,"Sep 18, 17",-0.611645813282002
2017-09-19,15.7,4988164,4988164,-0.44,-2.726,"Sep 19, 17",-0.62223291626564
2017-09-20,15.24,4558287,4558287,-0.46,-2.93,"Sep 20, 17",-0.6333012512030799
2017-09-21,15.13,2583645,2583645,-0.11,-0.722,"Sep 21, 17",-0.6359480269489893
2017-09-22,15.04,2378142,2378142,-0.09,-0.595,"Sep 22, 17",-0.6381135707410972
2017-09-25,15.39,3478162,3478162,0.35,2.327,"Sep 25, 17",-0.6296920115495669
2017-09-26,15.14,3561405,3561405,-0.25,-1.624,"Sep 26, 17",-0.6357074109720886
2017-09-27,15.06,5094964,5094964,-0.08,-0.528,"Sep 27, 17",-0.6376323387872954
2017-09-28,15.07,2509797,2509797,0.01,0.066,"Sep 28, 17",-0.6373917228103946
2017-09-29,15.02,4255817,4255817,-0.05,-0.332,"Sep 29, 17",-0.638594802694899
2017-10-02,15.08,3161560,3161560,0.06,0.399,"Oct 2, 17",-0.6371511068334939
2017-10-03,15.26,2527489,2527489,0.18,1.194,"Oct 3, 17",-0.6328200192492782
2017-10-04,15.03,2798606,2798606,-0.23,-1.507,"Oct 4, 17",-0.638354186717998
2017-10-05,15.03,3146738,3146738,0,0,"Oct 5, 17",-0.638354186717998
2017-10-06,15.46,4305299,4305299,0.43,2.861,"Oct 6, 17",-0.6280076997112608
2017-10-09,15.3,2691869,2691869,-0.16,-1.035,"Oct 9, 17",-0.6318575553416746
2017-10-10,15.51,2340288,2340288,0.21,1.373,"Oct 10, 17",-0.6268046198267566
2017-10-11,15.15,2485328,2485328,-0.36,-2.321,"Oct 11, 17",-0.6354667949951878
2017-10-12,15.22,2797286,2797286,0.07,0.462,"Oct 12, 17",-0.6337824831568817
2017-10-13,14.95,3972222,3972222,-0.27,-1.774,"Oct 13, 17",-0.6402791145332051
2017-10-16,14.98,2416536,2416536,0.03,0.201,"Oct 16, 17",-0.6395572666025024
2017-10-17,15.11,2169173,2169173,0.13,0.868,"Oct 17, 17",-0.6364292589027912
2017-10-18,14.98,2482887,2482887,-0.13,-0.86,"Oct 18, 17",-0.6395572666025024
2017-10-19,15.02,2141529,2141529,0.04,0.267,"Oct 19, 17",-0.638594802694899
2017-10-20,15.91,6757945,6757945,0.89,5.925,"Oct 20, 17",-0.6171799807507219
2017-10-23,15.22,5164705,5164705,-0.69,-4.337,"Oct 23, 17",-0.6337824831568817
2017-10-24,14.83,5480882,5480882,-0.39,-2.562,"Oct 24, 17",-0.6431665062560155
2017-10-25,14.65,5656793,5656793,-0.18,-1.214,"Oct 25, 17",-0.6474975938402311
2017-10-26,14.65,5011956,5011956,0,0,"Oct 26, 17",-0.6474975938402311
2017-10-27,14.4,5450573,5450573,-0.25,-1.706,"Oct 27, 17",-0.6535129932627527
2017-10-30,14.74,8795611,8795611,0.34,2.361,"Oct 30, 17",-0.6453320500481232
2017-10-31,11.53,36954006,36954006,-3.21,-21.777,"Oct 31, 17",-0.7225697786333012
2017-11-01,11.29,21617457,21617457,-0.24,-2.082,"Nov 1, 17",-0.7283445620789221
2017-11-02,10.84,18830932,18830932,-0.45,-3.986,"Nov 2, 17",-0.7391722810394611
2017-11-03,10.59,8896391,8896391,-0.25,-2.306,"Nov 3, 17",-0.7451876804619827
2017-11-06,10.97,8861715,8861715,0.38,3.588,"Nov 6, 17",-0.7360442733397498
2017-11-07,10.74,7914227,7914227,-0.23,-2.097,"Nov 7, 17",-0.7415784408084697
2017-11-08,10.83,5559942,5559942,0.09,0.838,"Nov 8, 17",-0.7394128970163619
2017-11-09,10.99,8036147,8036147,0.16,1.477,"Nov 9, 17",-0.735563041385948
2017-11-10,11.37,7664588,7664588,0.38,3.458,"Nov 10, 17",-0.7264196342637151
2017-11-13,10.95,7020187,7020187,-0.42,-3.694,"Nov 13, 17",-0.7365255052935515
2017-11-14,10.92,3580082,3580082,-0.03,-0.274,"Nov 14, 17",-0.737247353224254
2017-11-15,11.11,4807233,4807233,0.19,1.74,"Nov 15, 17",-0.7326756496631377
2017-11-16,11.28,3843718,3843718,0.17,1.53,"Nov 16, 17",-0.7285851780558229
2017-11-17,11.73,7986386,7986386,0.45,3.989,"Nov 17, 17",-0.7177574590952839
2017-11-20,12.07,6060219,6060219,0.34,2.899,"Nov 20, 17",-0.7095765158806545
2017-11-21,11.36,10578514,10578514,-0.71,-5.882,"Nov 21, 17",-0.726660250240616
2017-11-22,11.67,3864491,3864491,0.31,2.729,"Nov 22, 17",-0.7192011549566891
2017-11-24,11.59,2187890,2187890,-0.08,-0.686,"Nov 24, 17",-0.721126082771896
2017-11-27,11.35,3453577,3453577,-0.24,-2.071,"Nov 27, 17",-0.7269008662175168
2017-11-28,11.51,2703977,2703977,0.16,1.41,"Nov 28, 17",-0.7230510105871031
2017-11-29,12.18,5618725,5618725,0.67,5.821,"Nov 29, 17",-0.706929740134745
2017-11-30,11.93,4329924,4329924,-0.25,-2.053,"Nov 30, 17",-0.7129451395572666
2017-12-01,11.73,4208102,4208102,-0.2,-1.676,"Dec 1, 17",-0.7177574590952839
2017-12-04,11.98,3458177,3458177,0.25,2.131,"Dec 4, 17",-0.7117420596727623
2017-12-05,11.72,3007107,3007107,-0.26,-2.17,"Dec 5, 17",-0.7179980750721848
2017-12-06,11.55,3520601,3520601,-0.17,-1.451,"Dec 6, 17",-0.7220885466794995
2017-12-07,11.93,3205451,3205451,0.38,3.29,"Dec 7, 17",-0.7129451395572666
2017-12-08,12.19,3885305,3885305,0.26,2.179,"Dec 8, 17",-0.7066891241578441
2017-12-11,12.18,3250706,3250706,-0.01,-0.082,"Dec 11, 17",-0.706929740134745
2017-12-12,12.38,3510211,3510211,0.2,1.642,"Dec 12, 17",-0.7021174205967275
2017-12-13,12.36,2793215,2793215,-0.02,-0.162,"Dec 13, 17",-0.7025986525505293
2017-12-14,12.45,2654281,2654281,0.09,0.728,"Dec 14, 17",-0.7004331087584216
2017-12-15,13.62,18509445,18509445,1.17,9.398,"Dec 15, 17",-0.6722810394610202
2017-12-18,14.24,10300791,10300791,0.62,4.552,"Dec 18, 17",-0.6573628488931664
2017-12-19,14.1,4616945,4616945,-0.14,-0.983,"Dec 19, 17",-0.6607314725697786
2017-12-20,13.72,5351996,5351996,-0.38,-2.695,"Dec 20, 17",-0.6698748796920116
2017-12-21,13.95,6676904,6676904,0.23,1.676,"Dec 21, 17",-0.6643407122232916
2017-12-22,13.8,6300618,6300618,-0.15,-1.075,"Dec 22, 17",-0.6679499518768046
2017-12-26,14.07,3032604,3032604,0.27,1.957,"Dec 26, 17",-0.6614533205004812
2017-12-27,14.23,5030027,5030027,0.16,1.137,"Dec 27, 17",-0.6576034648700674
2017-12-28,14.14,4597333,4597333,-0.09,-0.632,"Dec 28, 17",-0.6597690086621751
2017-12-29,13.32,6684072,6684072,-0.82,-5.799,"Dec 29, 17",-0.6794995187680463
2018-01-02,13.97,6264809,6264809,0.65,4.88,"Jan 2, 18",-0.6638594802694899
2018-01-03,14.4,4839585,4839585,0.43,3.078,"Jan 3, 18",-0.6535129932627527
2018-01-04,14.75,6026551,6026551,0.35,2.431,"Jan 4, 18",-0.6450914340712224
2018-01-05,14.73,9431345,9431345,-0.02,-0.136,"Jan 5, 18",-0.6455726660250241
2018-01-08,14.78,4838135,4838135,0.05,0.339,"Jan 8, 18",-0.6443695861405198
2018-01-09,14.1,8791364,8791364,-0.68,-4.601,"Jan 9, 18",-0.6607314725697786
2018-01-10,13.94,5960052,5960052,-0.16,-1.135,"Jan 10, 18",-0.6645813282001926
2018-01-11,14.13,6438818,6438818,0.19,1.363,"Jan 11, 18",-0.660009624639076
2018-01-12,14.14,4573854,4573854,0.01,0.071,"Jan 12, 18",-0.6597690086621751
2018-01-16,12.48,14256780,14256780,-1.66,-11.74,"Jan 16, 18",-0.699711260827719
2018-01-17,12.39,7005987,7005987,-0.09,-0.721,"Jan 17, 18",-0.7018768046198267
2018-01-18,12.37,6691103,6691103,-0.02,-0.161,"Jan 18, 18",-0.7023580365736286
2018-01-19,12.85,6101584,6101584,0.48,3.88,"Jan 19, 18",-0.6908084696823868
2018-01-22,13.28,4735057,4735057,0.43,3.346,"Jan 22, 18",-0.6804619826756496
2018-01-23,13.59,4143943,4143943,0.31,2.334,"Jan 23, 18",-0.6730028873917229
2018-01-24,13.61,3964507,3964507,0.02,0.147,"Jan 24, 18",-0.6725216554379211
2018-01-25,13.31,3314927,3314927,-0.3,-2.204,"Jan 25, 18",-0.679740134744947
2018-01-26,13.27,2584562,2584562,-0.04,-0.301,"Jan 26, 18",-0.6807025986525506
2018-01-29,13.18,3546154,3546154,-0.09,-0.678,"Jan 29, 18",-0.6828681424446583
2018-01-30,12.99,3013993,3013993,-0.19,-1.442,"Jan 30, 18",-0.6874398460057748
2018-01-31,12.85,3172929,3172929,-0.14,-1.078,"Jan 31, 18",-0.6908084696823868
2018-02-01,12.7,2924631,2924631,-0.15,-1.167,"Feb 1, 18",-0.6944177093359
2018-02-02,12.41,2607829,2607829,-0.29,-2.283,"Feb 2, 18",-0.701395572666025
2018-02-05,11.87,3088130,3088130,-0.54,-4.351,"Feb 5, 18",-0.7143888354186719
2018-02-06,12.05,6084580,6084580,0.18,1.516,"Feb 6, 18",-0.7100577478344562
2018-02-07,12.15,3775156,3775156,0.1,0.83,"Feb 7, 18",-0.7076515880654476
2018-02-08,11.95,3267739,3267739,-0.2,-1.646,"Feb 8, 18",-0.7124639076034649
2018-02-09,12.46,5646164,5646164,0.51,4.268,"Feb 9, 18",-0.7001924927815207
2018-02-12,13.18,8042844,8042844,0.72,5.778,"Feb 12, 18",-0.6828681424446583
2018-02-13,15.29,20751087,20751087,2.11,16.009,"Feb 13, 18",-0.6320981713185756
2018-02-14,16.14,10617147,10617147,0.85,5.559,"Feb 14, 18",-0.611645813282002
2018-02-15,16.54,8754407,8754407,0.4,2.478,"Feb 15, 18",-0.6020211742059673
2018-02-16,15.78,5414150,5414150,-0.76,-4.595,"Feb 16, 18",-0.6203079884504331
2018-02-20,15.41,4584866,4584866,-0.37,-2.345,"Feb 20, 18",-0.6292107795957652
2018-02-21,15.32,3005290,3005290,-0.09,-0.584,"Feb 21, 18",-0.631376323387873
2018-02-22,14.97,2887897,2887897,-0.35,-2.285,"Feb 22, 18",-0.6397978825794033
2018-02-23,15.3,2209963,2209963,0.33,2.204,"Feb 23, 18",-0.6318575553416746
2018-02-26,15.42,3373585,3373585,0.12,0.784,"Feb 26, 18",-0.6289701636188643
2018-02-27,15.09,3282664,3282664,-0.33,-2.14,"Feb 27, 18",-0.6369104908565929
2018-02-28,15.05,3608327,3608327,-0.04,-0.265,"Feb 28, 18",-0.6378729547641964
2018-03-01,14.39,5492570,5492570,-0.66,-4.385,"Mar 1, 18",-0.6537536092396535
2018-03-02,15.23,5519901,5519901,0.84,5.837,"Mar 2, 18",-0.6335418671799807
2018-03-05,15.56,3610569,3610569,0.33,2.167,"Mar 5, 18",-0.6256015399422521
2018-03-06,15.73,4001851,4001851,0.17,1.093,"Mar 6, 18",-0.6215110683349374
2018-03-07,15.5,2661374,2661374,-0.23,-1.462,"Mar 7, 18",-0.6270452358036573
2018-03-08,15.29,2181357,2181357,-0.21,-1.355,"Mar 8, 18",-0.6320981713185756
2018-03-09,15.18,2703757,2703757,-0.11,-0.719,"Mar 9, 18",-0.6347449470644851
2018-03-12,15.24,3178961,3178961,0.06,0.395,"Mar 12, 18",-0.6333012512030799
2018-03-13,14.58,4461972,4461972,-0.66,-4.331,"Mar 13, 18",-0.6491819056785371
2018-03-14,14.02,6167374,6167374,-0.56,-3.841,"Mar 14, 18",-0.6626564003849856
2018-03-15,13.83,2784674,2784674,-0.19,-1.355,"Mar 15, 18",-0.6672281039461021
2018-03-16,14.08,4076207,4076207,0.25,1.808,"Mar 16, 18",-0.6612127045235804
2018-03-19,14.07,2932363,2932363,-0.01,-0.071,"Mar 19, 18",-0.6614533205004812
2018-03-20,14.01,2990119,2990119,-0.06,-0.426,"Mar 20, 18",-0.6628970163618865
2018-03-21,14.07,2244620,2244620,0.06,0.428,"Mar 21, 18",-0.6614533205004812
2018-03-22,13.71,2056471,2056471,-0.36,-2.559,"Mar 22, 18",-0.6701154956689124
2018-03-23,13.72,2514459,2514459,0.01,0.073,"Mar 23, 18",-0.6698748796920116
2018-03-26,14.46,3817806,3817806,0.74,5.394,"Mar 26, 18",-0.6520692974013474
2018-03-27,14.32,4122365,4122365,-0.14,-0.968,"Mar 27, 18",-0.6554379210779596
2018-03-28,14.19,2413800,2413800,-0.13,-0.908,"Mar 28, 18",-0.658565928777671
2018-03-29,14.35,2458724,2458724,0.16,1.128,"Mar 29, 18",-0.654716073147257
2018-04-02,13.99,3548753,3548753,-0.36,-2.509,"Apr 2, 18",-0.6633782483156881
2018-04-03,14.73,3206588,3206588,0.74,5.289,"Apr 3, 18",-0.6455726660250241
2018-04-04,15.64,6667750,6667750,0.91,6.178,"Apr 4, 18",-0.6236766121270453
2018-04-05,15.19,3424641,3424641,-0.45,-2.877,"Apr 5, 18",-0.6345043310875843
2018-04-06,14.75,2217519,2217519,-0.44,-2.897,"Apr 6, 18",-0.6450914340712224
2018-04-09,14.4,2432646,2432646,-0.35,-2.373,"Apr 9, 18",-0.6535129932627527
2018-04-10,14.58,1850269,1850269,0.18,1.25,"Apr 10, 18",-0.6491819056785371
2018-04-11,14.71,2044848,2044848,0.13,0.892,"Apr 11, 18",-0.6460538979788258
2018-04-12,14.99,1639663,1639663,0.28,1.903,"Apr 12, 18",-0.6393166506256015
2018-04-13,14.34,3016977,3016977,-0.65,-4.336,"Apr 13, 18",-0.6549566891241578
2018-04-16,14.35,1528343,1528343,0.01,0.07,"Apr 16, 18",-0.654716073147257
2018-04-17,14.2,2680452,2680452,-0.15,-1.045,"Apr 17, 18",-0.65832531280077
2018-04-18,14.02,2469366,2469366,-0.18,-1.268,"Apr 18, 18",-0.6626564003849856
2018-04-19,14.01,1566977,1566977,-0.01,-0.071,"Apr 19, 18",-0.6628970163618865
2018-04-20,13.99,1612603,1612603,-0.02,-0.143,"Apr 20, 18",-0.6633782483156881
2018-04-23,14.61,3520344,3520344,0.62,4.432,"Apr 23, 18",-0.6484600577478344
2018-04-24,14.81,2998860,2998860,0.2,1.369,"Apr 24, 18",-0.6436477382098171
2018-04-25,14.32,2255050,2255050,-0.49,-3.309,"Apr 25, 18",-0.6554379210779596
2018-04-26,14.69,1861279,1861279,0.37,2.584,"Apr 26, 18",-0.6465351299326276
2018-04-27,15.37,5480630,5480630,0.68,4.629,"Apr 27, 18",-0.6301732435033687
2018-04-30,15.35,4767829,4767829,-0.02,-0.13,"Apr 30, 18",-0.6306544754571703
2018-05-01,16.15,10260794,10260794,0.8,5.212,"May 1, 18",-0.6114051973051011
2018-05-02,16.37,6222166,6222166,0.22,1.362,"May 2, 18",-0.606111645813282
2018-05-03,15.57,3518697,3518697,-0.8,-4.887,"May 3, 18",-0.6253609239653514
2018-05-04,15.73,2261433,2261433,0.16,1.028,"May 4, 18",-0.6215110683349374
2018-05-07,16.25,2981243,2981243,0.52,3.306,"May 7, 18",-0.6089990375360924
2018-05-08,16.51,3578229,3578229,0.26,1.6,"May 8, 18",-0.6027430221366699
2018-05-09,16.51,2289788,2289788,0,0,"May 9, 18",-0.6027430221366699
2018-05-10,16.64,1790970,1790970,0.13,0.787,"May 10, 18",-0.5996150144369586
2018-05-11,16.9,2138461,2138461,0.26,1.562,"May 11, 18",-0.5933589990375362
2018-05-14,16.66,1583021,1583021,-0.24,-1.42,"May 14, 18",-0.5991337824831569
2018-05-15,17.13,4646357,4646357,0.47,2.821,"May 15, 18",-0.5878248315688163
2018-05-16,18.31,6697363,6697363,1.18,6.888,"May 16, 18",-0.559432146294514
2018-05-17,17.84,4480178,4480178,-0.47,-2.567,"May 17, 18",-0.5707410972088547
2018-05-18,18,2952551,2952551,0.16,0.897,"May 18, 18",-0.5668912415784408
2018-05-21,17.97,1497772,1497772,-0.03,-0.167,"May 21, 18",-0.5676130895091435
2018-05-22,17.81,1621047,1621047,-0.16,-0.89,"May 22, 18",-0.5714629451395573
2018-05-23,17.89,1725109,1725109,0.08,0.449,"May 23, 18",-0.5695380173243504
2018-05-24,18.39,2926649,2926649,0.5,2.795,"May 24, 18",-0.5575072184793071
2018-05-25,18.88,4151047,4151047,0.49,2.664,"May 25, 18",-0.5457170356111646
2018-05-29,18.57,2723064,2723064,-0.31,-1.642,"May 29, 18",-0.5531761308950914
2018-05-30,19.2,3291488,3291488,0.63,3.393,"May 30, 18",-0.5380173243503369
2018-05-31,18.92,3967958,3967958,-0.28,-1.458,"May 31, 18",-0.5447545717035611
2018-06-01,19.33,2977537,2977537,0.41,2.167,"Jun 1, 18",-0.5348893166506257
2018-06-04,20.47,6047989,6047989,1.14,5.898,"Jun 4, 18",-0.5074590952839269
2018-06-05,21.3,5357291,5357291,0.83,4.055,"Jun 5, 18",-0.48748796920115495
2018-06-06,22.1,9962960,9962960,0.8,3.756,"Jun 6, 18",-0.46823869104908566
2018-06-07,21.65,5458373,5458373,-0.45,-2.036,"Jun 7, 18",-0.4790664100096247
2018-06-08,22.4,4490046,4490046,0.75,3.464,"Jun 8, 18",-0.46102021174205976
2018-06-11,22.17,4748416,4748416,-0.23,-1.027,"Jun 11, 18",-0.4665543792107796
2018-06-12,22.13,3171840,3171840,-0.04,-0.18,"Jun 12, 18",-0.4675168431183831
2018-06-13,21.77,3294141,3294141,-0.36,-1.627,"Jun 13, 18",-0.4761790182868143
2018-06-14,21.73,3730286,3730286,-0.04,-0.184,"Jun 14, 18",-0.4771414821944177
2018-06-15,21.47,4358892,4358892,-0.26,-1.197,"Jun 15, 18",-0.48339749759384026
2018-06-18,21.56,3574568,3574568,0.09,0.419,"Jun 18, 18",-0.4812319538017325
2018-06-19,20.86,3272942,3272942,-0.7,-3.247,"Jun 19, 18",-0.49807507218479313
2018-06-20,21.36,2494607,2494607,0.5,2.397,"Jun 20, 18",-0.4860442733397498
2018-06-21,21.08,1916885,1916885,-0.28,-1.311,"Jun 21, 18",-0.4927815206929741
2018-06-22,20.79,3344183,3344183,-0.29,-1.376,"Jun 22, 18",-0.49975938402309916
2018-06-25,20.76,2945891,2945891,-0.03,-0.144,"Jun 25, 18",-0.5004812319538017
2018-06-26,21.08,2043328,2043328,0.32,1.541,"Jun 26, 18",-0.4927815206929741
2018-06-27,21.22,2793192,2793192,0.14,0.664,"Jun 27, 18",-0.4894128970163619
2018-06-28,21.84,3331510,3331510,0.62,2.922,"Jun 28, 18",-0.4744947064485082
2018-06-29,21.08,4638733,4638733,-0.76,-3.48,"Jun 29, 18",-0.4927815206929741
2018-07-02,21.15,3962936,3962936,0.07,0.332,"Jul 2, 18",-0.491097208854668
2018-07-03,21.1,1491535,1491535,-0.05,-0.236,Jul 3,-0.49230028873917225
2018-07-05,20.75,1816085,1816085,-0.35,-1.659,Jul 5,-0.5007218479307026
2018-07-06,20.87,1268591,1268591,0.12,0.578,Jul 6,-0.4978344562078922
2018-07-09,20.8,2881076,2881076,-0.07,-0.335,Jul 9,-0.49951876804619827
2018-07-10,21.15,1797233,1797233,0.35,1.683,Jul 10,-0.491097208854668
2018-07-11,20.84,1386601,1386601,-0.31,-1.466,Jul 11,-0.4985563041385948
2018-07-12,20.5,1925918,1925918,-0.34,-1.631,Jul 12,-0.5067372473532242
2018-07-13,20.23,2434976,2434976,-0.27,-1.317,Jul 13,-0.5132338787295476
2018-07-16,20.11,2565013,2565013,-0.12,-0.593,Jul 16,-0.5161212704523581
2018-07-17,20.01,2611375,2611375,-0.1,-0.497,Jul 17,-0.5185274302213667
2018-07-18,20.02,3865108,3865108,0.01,0.05,Jul 18,-0.5182868142444659
2018-07-19,20.19,2824669,2824669,0.17,0.849,Jul 19,-0.5141963426371511
2018-07-20,20.02,1460430,1460430,-0.17,-0.842,Jul 20,-0.5182868142444659
2018-07-23,19.83,1551929,1551929,-0.19,-0.949,Jul 23,-0.5228585178055823
2018-07-24,19.24,2735815,2735815,-0.59,-2.975,Jul 24,-0.5370548604427334
2018-07-25,19.74,3180594,3180594,0.5,2.599,Jul 25,-0.5250240615976901
2018-07-26,20.55,5609531,5609531,0.81,4.103,Jul 26,-0.5055341674687199
2018-07-27,19.28,4570334,4570334,-1.27,-6.18,Jul 27,-0.53609239653513
2018-07-30,18.68,2421085,2421085,-0.6,-3.112,Jul 30,-0.5505293551491819
2018-07-31,18.74,3102941,3102941,0.06,0.321,Jul 31,-0.5490856592877768
2018-08-01,17.77,4021288,4021288,-0.97,-5.176,Aug 1,-0.5724254090471608
2018-08-02,18.17,2784678,2784678,0.4,2.251,Aug 2,-0.562800769971126
