date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2017-08-15,29.1118,10280,10280,-0.009827,-0.034,"Aug 15, 17",0.008892677922870015
2017-08-16,29.3201,4050,4050,0.208337,0.716,"Aug 16, 17",0.016111480772962934
2017-08-17,29.1911,2892,2892,-0.129032,-0.44,"Aug 17, 17",0.011640882752502106
2017-08-18,29.2506,4205,4205,0.059554,0.204,"Aug 18, 17",0.013702902769691378
2017-08-21,29.0422,6472,6472,-0.208438,-0.713,"Aug 21, 17",0.006480634339737766
2017-08-22,29.3399,5994,5994,0.297768,1.025,"Aug 22, 17",0.016797665585405755
2017-08-23,29.5087,1823,1823,0.168734,0.575,"Aug 23, 17",0.022647564390473853
2017-08-24,29.3102,8428,8428,-0.198511,-0.673,"Aug 24, 17",0.015768388366741465
2017-08-25,29.4789,4925,4925,0.168735,0.576,"Aug 25, 17",0.021614821591948746
2017-08-28,29.2407,5096,5096,-0.238214,-0.808,"Aug 28, 17",0.01335981036347003
2017-08-29,29.8897,2995,2995,0.649034,2.22,"Aug 29, 17",0.03585142366020687
2017-08-30,29.84,6028,6028,-0.049733,-0.166,"Aug 30, 17",0.03412903046937813
2017-08-31,29.9991,8625,8625,0.159146,0.533,"Aug 31, 17",0.03964276802794639
2017-09-01,30.5263,11045,11045,0.527173,1.757,"Sep 1, 17",0.05791330505420164
2017-09-05,30.0986,13056,13056,-0.427706,-1.401,"Sep 5, 17",0.04309101998946468
2017-09-06,30.7352,9922,9922,0.636587,2.115,"Sep 6, 17",0.06515290138345944
2017-09-07,30.7352,4199,4199,0,0,"Sep 7, 17",0.06515290138345944
2017-09-08,30.6059,7112,7112,-0.129306,-0.421,"Sep 8, 17",0.06067190662341617
2017-09-11,31.3121,5439,5439,0.706212,2.307,"Sep 11, 17",0.08514583160054344
2017-09-12,30.8347,3626,3626,-0.47744,-1.525,"Sep 12, 17",0.06860115334497774
2017-09-13,30.7551,13143,13143,-0.079573,-0.258,"Sep 13, 17",0.06584255177576308
2017-09-14,30.8074,4062,4062,0.052319,0.17,"Sep 14, 17",0.06765505004297323
2017-09-15,30.9341,4890,4890,0.126721,0.411,"Sep 15, 17",0.07204593972663509
2017-09-18,30.8347,5863,5863,-0.099467,-0.322,"Sep 18, 17",0.06860115334497774
2017-09-19,30.9142,2077,2077,0.079573,0.258,"Sep 19, 17",0.07135628933433145
2017-09-20,29.9096,1262516,1262516,-1.0046,-3.25,"Sep 20, 17",0.0365410740525105
2017-09-21,30.0688,346649,346649,0.159146,0.532,"Sep 21, 17",0.042058277190939575
2017-09-22,29.8102,104054,104054,-0.258612,-0.86,"Sep 22, 17",0.03309628767085303
2017-09-25,29.5217,59839,59839,-0.288453,-0.968,"Sep 25, 17",0.023098089772380686
2017-09-26,29.462,119297,119297,-0.059681,-0.202,"Sep 26, 17",0.021029138595469787
2017-09-27,28.8652,140854,140854,-0.596799,-2.026,"Sep 27, 17",0.00034655798608228543
2017-09-28,29.4919,107197,107197,0.626639,2.171,"Sep 28, 17",0.022065346973855704
2017-09-29,29.4919,64028,64028,0,0,"Sep 29, 17",0.022065346973855704
2017-10-02,29.3725,95646,95646,-0.11936,-0.405,"Oct 2, 17",0.017927444620033782
2017-10-03,29.1338,65314,65314,-0.238719,-0.813,"Oct 3, 17",0.009655105492250992
2017-10-04,29.0443,43391,43391,-0.089521,-0.307,"Oct 4, 17",0.006553411516814988
2017-10-05,29.3427,75111,75111,0.2984,1.027,"Oct 5, 17",0.0168947018215088
2017-10-06,29.3725,47230,47230,0.02984,0.102,"Oct 6, 17",0.017927444620033782
2017-10-09,28.8752,10941,10941,-0.497333,-1.693,"Oct 9, 17",0.0006931159721644478
2017-10-10,29.2929,63614,63614,0.41776,1.447,"Oct 10, 17",0.015168843050819248
2017-10-11,29.2531,91145,91145,-0.039787,-0.136,"Oct 11, 17",0.01378954226621198
2017-10-12,29.1039,24704,24704,-0.149199,-0.51,"Oct 12, 17",0.008618897113865074
2017-10-13,29.273,18356,18356,0.169093,0.581,"Oct 13, 17",0.014479192658515614
2017-10-16,29.2134,37128,37128,-0.059681,-0.204,"Oct 16, 17",0.012413707061465527
2017-10-17,29.3626,35002,35002,0.149201,0.511,"Oct 17, 17",0.017584352213812434
2017-10-18,29.4421,59724,59724,0.079573,0.271,"Oct 18, 17",0.020339488203166153
2017-10-19,29.2631,12308,12308,-0.179039,-0.608,"Oct 19, 17",0.014136100252294266
2017-10-20,29.5515,39800,39800,0.288452,0.986,"Oct 20, 17",0.024130832570905793
2017-10-23,29.5814,45157,45157,0.029841,0.101,"Oct 23, 17",0.025167040949291588
2017-10-24,29.5913,52265,52265,0.009946,0.034,"Oct 24, 17",0.02551013335551306
2017-10-25,28.9547,36047,36047,-0.636587,-2.151,"Oct 25, 17",0.003448251961518168
2017-10-26,29.0642,127100,127100,0.109414,0.378,"Oct 26, 17",0.007243061909118621
2017-10-27,29.3228,84888,84888,0.258612,0.89,"Oct 27, 17",0.016205051429205166
2017-10-30,29.6311,62758,62758,0.308348,1.052,"Oct 30, 17",0.026889434140120325
2017-10-31,29.2233,99953,99953,-0.407813,-1.376,"Oct 31, 17",0.012756799467686875
2017-11-01,29.5913,38251,38251,0.368026,1.259,"Nov 1, 17",0.02551013335551306
2017-11-02,29.8698,124810,124810,0.278506,0.941,"Nov 2, 17",0.035161773267903235
2017-11-03,30.1384,80571,80571,0.268561,0.899,"Nov 3, 17",0.044470320774071946
2017-11-06,30.0887,73058,73058,-0.049734,-0.165,"Nov 6, 17",0.04274792758324321
2017-11-07,29.8798,153792,153792,-0.208879,-0.694,"Nov 7, 17",0.0355083312539854
2017-11-08,29.5515,95367,95367,-0.328241,-1.099,"Nov 8, 17",0.024130832570905793
2017-11-09,29.5515,72626,72626,0,0,"Nov 9, 17",0.024130832570905793
2017-11-10,29.661,49559,49559,0.109413,0.37,"Nov 10, 17",0.027925642518506245
2017-11-13,29.7604,17893,17893,0.099467,0.335,"Nov 13, 17",0.031370428900163595
2017-11-14,29.6311,20476,20476,-0.129306,-0.434,"Nov 14, 17",0.026889434140120325
2017-11-15,29.9096,60713,60713,0.278506,0.94,"Nov 15, 17",0.0365410740525105
2017-11-16,29.84,40011,40011,-0.069626,-0.233,"Nov 16, 17",0.03412903046937813
2017-11-17,30.1185,119228,119228,0.278506,0.933,"Nov 17, 17",0.04378067038176831
2017-11-20,30.6556,99457,99457,0.53712,1.783,"Nov 20, 17",0.062394299814244915
2017-11-21,30.7551,57992,57992,0.099467,0.324,"Nov 21, 17",0.06584255177576308
2017-11-22,30.8943,155791,155791,0.139254,0.453,"Nov 22, 17",0.07066663894202782
2017-11-24,30.8645,20386,20386,-0.029841,-0.097,"Nov 24, 17",0.06963389614350272
2017-11-27,31.0236,44037,44037,0.159146,0.516,"Nov 27, 17",0.07514763370207098
2017-11-28,30.7153,27870,27870,-0.308345,-0.994,"Nov 28, 17",0.06446325099115581
2017-11-29,30.8972,24209,24209,0.181895,0.592,"Nov 29, 17",0.07076714075799168
2017-11-30,30.6979,52739,52739,-0.199337,-0.645,"Nov 30, 17",0.06386024009537278
2017-12-01,31.0367,33865,33865,0.338873,1.104,"Dec 1, 17",0.07560162466383874
2017-12-04,31.0965,40604,40604,0.059801,0.193,"Dec 4, 17",0.07767404142061046
2017-12-05,30.9869,26030,26030,-0.109635,-0.353,"Dec 5, 17",0.07387576589314919
2017-12-06,30.8773,32915,32915,-0.109636,-0.354,"Dec 6, 17",0.07007749036568806
2017-12-07,30.9371,33430,33430,0.059802,0.194,"Dec 7, 17",0.07214990712245976
2017-12-08,31.4155,34606,34606,0.478407,1.546,"Dec 8, 17",0.08872924117663374
2017-12-11,32.7012,79493,79493,1.2857,4.093,"Dec 11, 17",0.13328620144722617
2017-12-12,32.6115,59494,59494,-0.089702,-0.274,"Dec 12, 17",0.13017757631206853
2017-12-13,33.8872,64791,64791,1.2758,3.912,"Dec 13, 17",0.17438797859657879
2017-12-14,33.658,42630,42630,-0.229237,-0.676,"Dec 14, 17",0.16644486955557408
2017-12-15,32.6813,48467,48467,-0.97675,-2.902,"Dec 15, 17",0.13259655105492252
2017-12-18,32.751,13142,13142,0.069768,0.213,"Dec 18, 17",0.1350120602179156
2017-12-19,32.9105,27737,27737,0.159469,0.487,"Dec 19, 17",0.14053966009592722
2017-12-20,33.4387,28159,28159,0.528243,1.605,"Dec 20, 17",0.15884485292079062
2017-12-21,33.9271,24993,24993,0.488375,1.461,"Dec 21, 17",0.175770744961047
2017-12-22,33.8872,10328,10328,-0.039868,-0.118,"Dec 22, 17",0.17438797859657879
2017-12-26,33.6381,4707,4707,-0.249171,-0.735,"Dec 26, 17",0.16575521916327046
2017-12-27,34.0467,12418,12418,0.408641,1.215,"Dec 27, 17",0.17991557847459042
2017-12-28,34.2162,50100,50100,0.169436,0.498,"Dec 28, 17",0.1857897363386842
2017-12-29,34.4055,29378,29378,0.189369,0.553,"Dec 29, 17",0.19235007901522094
2018-01-02,34.4952,26603,26603,0.089702,0.261,"Jan 2, 18",0.19545870415037833
2018-01-03,34.4454,11418,11418,-0.049834,-0.144,"Jan 3, 18",0.1937328453796889
2018-01-04,35.9703,60202,60202,1.5249,4.427,"Jan 4, 18",0.24657947267736843
2018-01-05,37.864,375264,375264,1.8937,5.265,"Jan 5, 18",0.3122071585017604
2018-01-08,38.8707,63138,63138,1.0067,2.659,"Jan 8, 18",0.34709515096065874
2018-01-09,38.3624,14781,14781,-0.508309,-1.308,"Jan 9, 18",0.32947960852809893
2018-01-10,37.1763,38393,38393,-1.1861,-3.092,"Jan 10, 18",0.28837436579888537
2018-01-11,37.6946,37293,37293,0.518275,1.394,"Jan 11, 18",0.3063364662175276
2018-01-12,37.1364,24858,24858,-0.558143,-1.481,"Jan 12, 18",0.28699159943441743
2018-01-16,36.8972,41144,41144,-0.239204,-0.644,"Jan 16, 18",0.2787019324073303
2018-01-17,36.678,27839,27839,-0.219271,-0.594,"Jan 17, 18",0.2711053813524078
2018-01-18,37.1863,118055,118055,0.508309,1.386,"Jan 18, 18",0.2887209237849678
2018-01-19,38.3723,44452,44452,1.1861,3.189,"Jan 19, 18",0.3298227009343204
2018-01-22,38.5717,28434,28434,0.199336,0.519,"Jan 22, 18",0.3367330671768
2018-01-23,38.9604,42456,42456,0.388707,1.008,"Jan 23, 18",0.3502037760958164
2018-01-24,38.9205,41088,41088,-0.039868,-0.102,"Jan 24, 18",0.34882100973134816
2018-01-25,38.8607,54588,54588,-0.0598,-0.154,"Jan 25, 18",0.34674859297457655
2018-01-26,38.9803,25096,25096,0.119602,0.308,"Jan 26, 18",0.35089342648812
2018-01-29,38.7112,83523,83523,-0.269105,-0.69,"Jan 29, 18",0.3415675510826471
2018-01-30,38.8806,174744,174744,0.169435,0.438,"Jan 30, 18",0.3474382433668802
2018-01-31,38.8308,130555,130555,-0.049834,-0.128,"Jan 31, 18",0.34571238459619075
2018-02-01,38.5418,49276,49276,-0.289037,-0.744,"Feb 1, 18",0.3356968587984142
2018-02-02,37.0268,48684,48684,-1.515,-3.931,"Feb 2, 18",0.2831933239069562
2018-02-05,35.771,86705,86705,-1.2558,-3.392,"Feb 5, 18",0.23967257201474954
2018-02-06,35.6912,200533,200533,-0.079734,-0.223,"Feb 6, 18",0.2369070392858134
2018-02-07,36.977,114454,114454,1.2857,3.602,"Feb 7, 18",0.28146746513626647
2018-02-08,36.1896,43961,43961,-0.787381,-2.129,"Feb 8, 18",0.2541794893121517
2018-02-09,36.1996,68466,68466,0.009968,0.028,"Feb 9, 18",0.2545260472982338
2018-02-12,36.9371,50726,50726,0.737546,2.037,"Feb 12, 18",0.28008469877179853
2018-02-13,36.9969,57587,57587,0.0598,0.162,"Feb 13, 18",0.28215711552857015
2018-02-14,37.1364,41438,41438,0.139536,0.377,"Feb 14, 18",0.28699159943441743
2018-02-15,36.977,50776,50776,-0.159469,-0.429,"Feb 15, 18",0.28146746513626647
2018-02-16,36.668,55752,55752,-0.308972,-0.836,"Feb 16, 18",0.2707588233663256
2018-02-20,36.4886,36640,36640,-0.179403,-0.489,"Feb 20, 18",0.26454157309601034
2018-02-21,36.3889,44106,44106,-0.099668,-0.273,"Feb 21, 18",0.26108638997477057
2018-02-22,36.08,47324,47324,-0.308972,-0.849,"Feb 22, 18",0.2503812137846904
2018-02-23,35.3424,86398,86398,-0.737546,-2.044,"Feb 23, 18",0.224819096731265
2018-02-26,35.462,38464,38464,0.119602,0.338,"Feb 26, 18",0.22896393024480868
2018-02-27,34.9953,27861,27861,-0.466756,-1.316,"Feb 27, 18",0.21279006903435083
2018-02-28,34.2864,32704,32704,-0.708891,-2.026,"Feb 28, 18",0.18822257340098147
2018-03-01,34.2165,33452,33452,-0.069891,-0.204,"Mar 1, 18",0.1858001330782668
2018-03-02,34.2864,24120,24120,0.069891,0.204,"Mar 2, 18",0.18822257340098147
2018-03-05,34.3962,15761,15761,0.109828,0.32,"Mar 5, 18",0.19202778008816437
2018-03-06,34.9353,25065,25065,0.539157,1.567,"Mar 6, 18",0.21071072111785738
2018-03-07,35.3148,28275,28275,0.379406,1.086,"Mar 7, 18",0.22386259668967806
2018-03-08,35.4745,48893,48893,0.15975,0.452,"Mar 8, 18",0.22939712772741133
2018-03-09,35.9338,12293,12293,0.459282,1.295,"Mar 9, 18",0.24531453602816816
2018-03-12,35.8839,16808,16808,-0.049922,-0.139,"Mar 12, 18",0.2435852116776178
2018-03-13,35.2648,24430,24430,-0.619032,-1.725,"Mar 13, 18",0.222129806759267
2018-03-14,35.4246,37795,37795,0.15975,0.453,"Mar 14, 18",0.22766780337686096
2018-03-15,34.9553,19104,19104,-0.469266,-1.325,"Mar 15, 18",0.21140383709002195
2018-03-16,35.6642,32463,32463,0.708891,2.028,"Mar 16, 18",0.23597133272339132
2018-03-19,35.1151,25824,25824,-0.549141,-1.54,"Mar 19, 18",0.2169418337076159
2018-03-20,35.0751,26068,26068,-0.039937,-0.114,"Mar 20, 18",0.215555601763287
2018-03-21,35.6542,33929,33929,0.579094,1.651,"Mar 21, 18",0.23562477473730914
2018-03-22,35.3747,25341,25341,-0.279563,-0.784,"Mar 22, 18",0.2259384790263106
2018-03-23,35.2049,18164,18164,-0.169734,-0.48,"Mar 23, 18",0.22005392442263447
2018-03-26,35.6442,11773,11773,0.439313,1.248,"Mar 26, 18",0.23527821675122673
2018-03-27,35.0851,15985,15985,-0.559126,-1.569,"Mar 27, 18",0.21590215974936916
2018-03-28,35.4046,10116,10116,0.3195,0.911,"Mar 28, 18",0.22697468740469662
2018-03-29,35.9538,12551,12551,0.549141,1.551,"Mar 29, 18",0.24600765200033273
2018-04-02,35.784,14858,14858,-0.169734,-0.472,"Apr 2, 18",0.24012309739665638
2018-04-03,36.443,18777,18777,0.658969,1.842,"Apr 3, 18",0.2629612686794754
2018-04-04,38.5197,68322,68322,2.0768,5.699,"Apr 4, 18",0.3349309656491724
2018-04-05,40.7163,84366,84366,2.1966,5.702,"Apr 5, 18",0.41105589287199523
2018-04-06,40.2271,23441,23441,-0.489235,-1.202,"Apr 6, 18",0.3941022761928526
2018-04-09,39.5082,24369,24369,-0.718875,-1.787,"Apr 9, 18",0.36918822257340106
2018-04-10,39.0489,35725,35725,-0.459282,-1.162,"Apr 10, 18",0.35327081427264423
2018-04-11,38.7693,11654,11654,-0.279562,-0.716,"Apr 11, 18",0.34358105298178493
2018-04-12,38.7693,10302,10302,0,0,"Apr 12, 18",0.34358105298178493
2018-04-13,38.4898,9761,9761,-0.279563,-0.721,"Apr 13, 18",0.33389475727078666
2018-04-16,38.3001,8125,8125,-0.189703,-0.493,"Apr 16, 18",0.32732055227480666
2018-04-17,38.4199,18885,18885,0.119812,0.313,"Apr 17, 18",0.3314723169480717
2018-04-18,38.0205,17318,17318,-0.399375,-1.04,"Apr 18, 18",0.31763079098394736
2018-04-19,36.5528,59276,59276,-1.4677,-3.86,"Apr 19, 18",0.26676647536665826
2018-04-20,35.6942,69249,69249,-0.858656,-2.349,"Apr 20, 18",0.23701100668163805
2018-04-23,35.6243,55500,55500,-0.069891,-0.196,"Apr 23, 18",0.2345885663589231
2018-04-24,35.7541,31490,31490,0.129797,0.364,"Apr 24, 18",0.23908688901827058
2018-04-25,35.5045,26178,26178,-0.24961,-0.698,"Apr 25, 18",0.23043680168565805
2018-04-26,35.4845,37469,37469,-0.019968,-0.056,"Apr 26, 18",0.2297436857134935
2018-04-27,35.5144,24339,24339,0.029953,0.084,"Apr 27, 18",0.23077989409187952
2018-04-30,35.175,39998,39998,-0.339469,-0.956,"Apr 30, 18",0.21901771604424844
2018-05-01,35.0152,35464,35464,-0.15975,-0.454,"May 1, 18",0.21347971942665447
2018-05-02,35.4046,104957,104957,0.38939,1.112,"May 2, 18",0.22697468740469662
2018-05-03,35.7241,35177,35177,0.319501,0.902,"May 3, 18",0.23804721506002385
2018-05-04,36.4829,50781,50781,0.758813,2.124,"May 4, 18",0.2643440350439436
2018-05-07,36.5328,20280,20280,0.049921,0.137,"May 7, 18",0.26607335939449395
2018-05-08,36.1734,40794,40794,-0.359437,-0.984,"May 8, 18",0.25361806537469855
2018-05-09,36.7225,39360,39360,0.549141,1.518,"May 9, 18",0.2726475643904737
2018-05-10,37.9406,67776,67776,1.2181,3.317,"May 10, 18",0.3148617926751505
2018-05-11,37.7509,18055,18055,-0.189703,-0.5,"May 11, 18",0.3082875876791705
2018-05-14,37.7909,21605,21605,0.039937,0.106,"May 14, 18",0.30967381962349944
2018-05-15,38.335,22570,22570,0.544149,1.44,"May 15, 18",0.3285300396462336
2018-05-16,37.9307,27346,27346,-0.404367,-1.055,"May 16, 18",0.31451870026892903
2018-05-17,38.4399,42577,42577,0.509203,1.342,"May 17, 18",0.33216543292023626
2018-05-18,38.34,20527,20527,-0.099844,-0.26,"May 18, 18",0.3287033186392748
2018-05-21,38.3867,2274,2274,0.046727,0.122,"May 21, 18",0.33032174443427864
2018-05-22,39.648,35049,35049,1.2612,3.286,"May 22, 18",0.3740331032188307
2018-05-23,39.1388,27242,27242,-0.509203,-1.284,"May 23, 18",0.3563863705675235
2018-05-24,39.7378,32672,32672,0.599062,1.531,"May 24, 18",0.377145193933849
2018-05-25,40.267,18073,18073,0.529173,1.332,"May 25, 18",0.3954850425573208
2018-05-29,39.9375,42662,42662,-0.329485,-0.818,"May 29, 18",0.38406595691591117
2018-05-30,40.59,92765,92765,0.65248,1.634,"May 30, 18",0.4066788655077769
2018-05-31,39.92,24438,24438,-0.67,-1.651,"May 31, 18",0.38345948044026734
2018-06-01,39.83,8735,8735,-0.09,-0.225,"Jun 1, 18",0.3803404585655271
2018-06-04,40,28462,28462,0.17,0.427,"Jun 4, 18",0.3862319443289251
2018-06-05,40.53,16352,16352,0.53,1.325,"Jun 5, 18",0.40459951759128343
2018-06-06,40.45,6541,6541,-0.08,-0.197,"Jun 6, 18",0.4018270537026256
2018-06-07,40.06,21919,21919,-0.39,-0.964,"Jun 7, 18",0.3883112922454186
2018-06-08,40.61,14956,14956,0.55,1.373,"Jun 8, 18",0.4073719814799412
2018-06-11,40.72,15669,15669,0.11,0.271,"Jun 11, 18",0.41118411932684573
2018-06-12,40.43,17110,17110,-0.29,-0.712,"Jun 12, 18",0.4011339377304611
2018-06-13,40.82,20474,20474,0.39,0.965,"Jun 13, 18",0.4146496991876681
2018-06-14,40.97,27361,27361,0.15,0.367,"Jun 14, 18",0.41984806897890153
2018-06-15,40.64,48485,48485,-0.33,-0.805,"Jun 15, 18",0.4084116554381879
2018-06-18,41.13,9671,9671,0.49,1.206,"Jun 18, 18",0.42539299675621733
2018-06-19,40.28,13094,13094,-0.85,-2.067,"Jun 19, 18",0.39593556793922763
2018-06-20,39.73,6346,6346,-0.55,-1.365,"Jun 20, 18",0.37687487870470476
2018-06-21,39.1,24950,24950,-0.63,-1.586,"Jun 21, 18",0.35504172558152436
2018-06-22,39.17,4004,4004,0.07,0.179,"Jun 22, 18",0.3574676314841
2018-06-25,38.99,88072,88072,-0.18,-0.46,"Jun 25, 18",0.3512295877346198
2018-06-26,39.14,8850,8850,0.15,0.385,"Jun 26, 18",0.35642795752585327
2018-06-27,38.42,7356,7356,-0.72,-1.84,"Jun 27, 18",0.33147578252793264
2018-06-28,37.94,27598,27598,-0.48,-1.249,"Jun 28, 18",0.3148409991959854
2018-06-29,38.26,13416,13416,0.32,0.843,"Jun 29, 18",0.3259308547506168
2018-07-02,38.26,193,193,0,0,"Jul 2, 18",0.3259308547506168
2018-07-03,38.53,9211,9211,0.27,0.706,Jul 3,0.3352879203748372
2018-07-05,38.9,35496,35496,0.37,0.96,Jul 5,0.34811056585987965
2018-07-06,39.11,23372,23372,0.21,0.54,Jul 6,0.3553882835676065
2018-07-09,39.05,8184,8184,-0.06,-0.153,Jul 9,0.35330893565111304
2018-07-10,38.84,14675,14675,-0.21,-0.538,Jul 10,0.3460312179433864
2018-07-11,38.72,18290,18290,-0.12,-0.309,Jul 11,0.3418725221103995
2018-07-12,39.885,20588,20588,1.165,3.009,Jul 12,0.3822465274889794
2018-07-13,39.55,14448,14448,-0.335,-0.84,Jul 13,0.3706368349552246
2018-07-16,39.65,5815,5815,0.1,0.253,Jul 16,0.37410241481604695
2018-07-17,39.1,17970,17970,-0.55,-1.387,Jul 17,0.35504172558152436
2018-07-18,41.24,7132,7132,2.14,5.473,Jul 18,0.4292051346031219
2018-07-19,39.75,11770,11770,-1.49,-3.613,Jul 19,0.37756799467686936
2018-07-20,39.53,15786,15786,-0.22,-0.553,Jul 20,0.3699437189830603
2018-07-23,39.35,1069,1069,-0.18,-0.455,Jul 23,0.36370567523358016
2018-07-24,39.91,26084,26084,0.56,1.423,Jul 24,0.38311292245418493
2018-07-25,39.76,25241,25241,-0.15,-0.376,Jul 25,0.3779145526629515
2018-07-26,38.8,13652,13652,-0.96,-2.414,Jul 26,0.34464498599905724
2018-07-27,39.21,4361,4361,0.41,1.057,Jul 27,0.3588538634284289
2018-07-30,39.03,27362,27362,-0.18,-0.459,Jul 30,0.3526158196789487
2018-07-31,39.2,10576,10576,0.17,0.436,Jul 31,0.3585073054423467
2018-08-01,39.61,29545,29545,0.41,1.046,Aug 1,0.3727161828717181
2018-08-02,40.27,30106,30106,0.66,1.666,Aug 2,0.39558900995314544
