date,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-02-07,1.43,1.38,1.39,447612,447612,-0.02,-1.418,1.3986,"Feb 7, 17",-0.8402298850574713
2017-02-08,1.39,1.35,1.36,811229,811229,-0.03,-2.158,1.3627,"Feb 8, 17",-0.8436781609195402
2017-02-09,1.4,1.35,1.36,535756,535756,0,0,1.365,"Feb 9, 17",-0.8436781609195402
2017-02-10,1.39,1.36,1.38,315380,315380,0.02,1.471,1.3723,"Feb 10, 17",-0.8413793103448276
2017-02-13,1.4,1.33,1.34,596567,596567,-0.04,-2.899,1.3539,"Feb 13, 17",-0.8459770114942529
2017-02-14,1.3769,1.33,1.35,697123,697123,0.01,0.746,1.3478,"Feb 14, 17",-0.8448275862068966
2017-02-15,1.35,1.32,1.34,524695,524695,-0.01,-0.741,1.3368,"Feb 15, 17",-0.8459770114942529
2017-02-16,1.36,1.31,1.32,641647,641647,-0.02,-1.493,1.3302,"Feb 16, 17",-0.8482758620689654
2017-02-17,1.34,1.3,1.31,503145,503145,-0.01,-0.758,1.3212,"Feb 17, 17",-0.8494252873563217
2017-02-21,1.34,1.31,1.33,501918,501918,0.02,1.527,1.3242,"Feb 21, 17",-0.8471264367816091
2017-02-22,1.3401,1.3,1.3,532208,532208,-0.03,-2.256,1.3162,"Feb 22, 17",-0.8505747126436781
2017-02-23,1.4,1.32,1.33,631702,631702,0.03,2.308,1.3373,"Feb 23, 17",-0.8471264367816091
2017-02-24,1.34,1.3,1.31,429190,429190,-0.02,-1.504,1.3188,"Feb 24, 17",-0.8494252873563217
2017-02-27,1.325,1.31,1.32,407978,407978,0.01,0.763,1.3156,"Feb 27, 17",-0.8482758620689654
2017-02-28,1.33,1.3,1.31,649935,649935,-0.01,-0.758,1.3073,"Feb 28, 17",-0.8494252873563217
2017-03-01,1.355,1.3,1.32,693279,693279,0.01,0.763,1.3259,"Mar 1, 17",-0.8482758620689654
2017-03-02,1.345,1.31,1.33,488650,488650,0.01,0.758,1.3313,"Mar 2, 17",-0.8471264367816091
2017-03-03,1.35,1.25,1.32,1110866,1110866,-0.01,-0.752,1.3116,"Mar 3, 17",-0.8482758620689654
2017-03-06,1.34,1.26,1.29,610060,610060,-0.03,-2.273,1.2971,"Mar 6, 17",-0.8517241379310345
2017-03-07,1.3299,1.16,1.18,1506774,1506774,-0.11,-8.527,1.2163,"Mar 7, 17",-0.864367816091954
2017-03-08,1.21,1.17,1.19,874566,874566,0.01,0.847,1.1914,"Mar 8, 17",-0.8632183908045977
2017-03-09,1.21,1.17,1.17,603119,603119,-0.02,-1.681,1.1863,"Mar 9, 17",-0.8655172413793103
2017-03-10,1.19,1.13,1.13,733762,733762,-0.04,-3.419,1.1565,"Mar 10, 17",-0.8701149425287357
2017-03-13,1.17,1.11,1.17,594281,594281,0.04,3.54,1.13,"Mar 13, 17",-0.8655172413793103
2017-03-14,1.1733,1.11,1.14,1054273,1054273,-0.03,-2.564,1.1314,"Mar 14, 17",-0.8689655172413794
2017-03-15,1.17,1.09,1.11,958857,958857,-0.03,-2.632,1.1296,"Mar 15, 17",-0.8724137931034482
2017-03-16,1.16,1.1,1.15,714235,714235,0.04,3.604,1.1223,"Mar 16, 17",-0.867816091954023
2017-03-17,1.22,1.12,1.21,874705,874705,0.06,5.217,1.1724,"Mar 17, 17",-0.860919540229885
2017-03-20,1.23,1.13,1.15,610769,610769,-0.06,-4.959,1.1632,"Mar 20, 17",-0.867816091954023
2017-03-21,1.18,1.12,1.12,539138,539138,-0.03,-2.609,1.1293,"Mar 21, 17",-0.871264367816092
2017-03-22,1.12,1.05,1.06,870996,870996,-0.06,-5.357,1.078,"Mar 22, 17",-0.8781609195402298
2017-03-23,1.13,1.05,1.11,440967,440967,0.05,4.717,1.1005,"Mar 23, 17",-0.8724137931034482
2017-03-24,1.24,1.11,1.19,921922,921922,0.08,7.207,1.1888,"Mar 24, 17",-0.8632183908045977
2017-03-27,1.26,1.15,1.23,679799,679799,0.04,3.361,1.2184,"Mar 27, 17",-0.8586206896551724
2017-03-28,1.23,1.18,1.2,354560,354560,-0.03,-2.439,1.2044,"Mar 28, 17",-0.8620689655172413
2017-03-29,1.21,1.16,1.19,279792,279792,-0.01,-0.833,1.1856,"Mar 29, 17",-0.8632183908045977
2017-03-30,1.2,1.17,1.18,288500,288500,-0.01,-0.84,1.1833,"Mar 30, 17",-0.864367816091954
2017-03-31,1.22,1.19,1.21,242508,242508,0.03,2.542,1.2125,"Mar 31, 17",-0.860919540229885
2017-04-03,1.26,1.16,1.16,615272,615272,-0.05,-4.132,1.2237,"Apr 3, 17",-0.8666666666666666
2017-04-04,1.18,1.12,1.13,511811,511811,-0.03,-2.586,1.142,"Apr 4, 17",-0.8701149425287357
2017-04-05,1.18,1.07,1.07,825481,825481,-0.06,-5.31,1.1141,"Apr 5, 17",-0.8770114942528735
2017-04-06,1.14,1.05,1.12,790512,790512,0.05,4.673,1.0883,"Apr 6, 17",-0.871264367816092
2017-04-07,1.15,1.08,1.09,581275,581275,-0.03,-2.679,1.1139,"Apr 7, 17",-0.8747126436781609
2017-04-10,1.129,1.085,1.1,263822,263822,0.01,0.917,1.1047,"Apr 10, 17",-0.8735632183908046
2017-04-11,1.14,1.09,1.12,223048,223048,0.02,1.818,1.1144,"Apr 11, 17",-0.871264367816092
2017-04-12,1.18,1.11,1.13,394780,394780,0.01,0.893,1.1348,"Apr 12, 17",-0.8701149425287357
2017-04-13,1.145,1.12,1.13,222212,222212,0,0,1.1349,"Apr 13, 17",-0.8701149425287357
2017-04-17,1.14,1.11,1.14,323860,323860,0.01,0.885,1.1256,"Apr 17, 17",-0.8689655172413794
2017-04-18,1.25,1.1101,1.24,514911,514911,0.1,8.772,1.1834,"Apr 18, 17",-0.8574712643678161
2017-04-19,1.25,1.18,1.18,420753,420753,-0.06,-4.839,1.2058,"Apr 19, 17",-0.864367816091954
2017-04-20,1.21,1.15,1.15,354180,354180,-0.03,-2.542,1.1809,"Apr 20, 17",-0.867816091954023
2017-04-21,1.17,1.14,1.15,191170,191170,0,0,1.1481,"Apr 21, 17",-0.867816091954023
2017-04-24,1.21,1.14,1.15,576139,576139,0,0,1.1633,"Apr 24, 17",-0.867816091954023
2017-04-25,1.18,1.11,1.11,360814,360814,-0.04,-3.478,1.1409,"Apr 25, 17",-0.8724137931034482
2017-04-26,1.15,1.09,1.1,673330,673330,-0.01,-0.901,1.1173,"Apr 26, 17",-0.8735632183908046
2017-04-27,1.12,1.08,1.09,549187,549187,-0.01,-0.909,1.0972,"Apr 27, 17",-0.8747126436781609
2017-04-28,0.88,0.64,0.65,11850301,11850301,-0.44,-40.367,0.70135,"Apr 28, 17",-0.925287356321839
2017-05-01,0.72,0.62,0.6454,4012510,4012510,-0.0046,-0.708,0.666158,"May 1, 17",-0.9258160919540229
2017-05-02,0.6759,0.5927,0.616,2437882,2437882,-0.0294,-4.555,0.622095,"May 2, 17",-0.9291954022988506
2017-05-03,0.65,0.59,0.6141,3124125,3124125,-0.0019,-0.308,0.605886,"May 3, 17",-0.9294137931034482
2017-05-04,0.62,0.5385,0.55,2686176,2686176,-0.0641,-10.438,0.565467,"May 4, 17",-0.9367816091954022
2017-05-05,0.5996,0.52,0.5821,1882040,1882040,0.0321,5.836,0.556233,"May 5, 17",-0.9330919540229884
2017-05-08,0.5996,0.5618,0.5818,1167791,1167791,-0.0003,-0.052,0.582449,"May 8, 17",-0.9331264367816092
2017-05-09,0.62,0.5707,0.6186,1081198,1081198,0.0368,6.325,0.600657,"May 9, 17",-0.9288965517241379
2017-05-10,0.648,0.6,0.6131,1079556,1079556,-0.0055,-0.889,0.614495,"May 10, 17",-0.929528735632184
2017-05-11,0.6422,0.58,0.6062,1701821,1701821,-0.0069,-1.125,0.61495,"May 11, 17",-0.9303218390804598
2017-05-12,0.628,0.55,0.5606,1014016,1014016,-0.0456,-7.522,0.580954,"May 12, 17",-0.9355632183908045
2017-05-15,0.581,0.5205,0.5309,1047406,1047406,-0.0297,-5.298,0.539097,"May 15, 17",-0.9389770114942527
2017-05-16,0.5501,0.521,0.5281,812380,812380,-0.0028,-0.527,0.530337,"May 16, 17",-0.9392988505747126
2017-05-17,0.5691,0.53,0.5401,1216247,1216247,0.012,2.272,0.543602,"May 17, 17",-0.937919540229885
2017-05-18,0.5668,0.5315,0.5504,1076953,1076953,0.0103,1.907,0.542568,"May 18, 17",-0.9367356321839081
2017-05-19,0.6,0.54,0.5503,858448,858448,-0.0001,-0.018,0.5577,"May 19, 17",-0.9367471264367816
2017-05-22,0.5397,0.521,0.525,1066081,1066081,-0.0253,-4.597,0.52532,"May 22, 17",-0.939655172413793
2017-05-23,0.545,0.5226,0.5312,658156,658156,0.0062,1.181,0.531086,"May 23, 17",-0.9389425287356322
2017-05-24,0.5299,0.5001,0.5082,838236,838236,-0.023,-4.33,0.508393,"May 24, 17",-0.9415862068965517
2017-05-25,0.519,0.46,0.48,1593455,1593455,-0.0282,-5.549,0.476623,"May 25, 17",-0.9448275862068966
2017-05-26,0.4801,0.4522,0.4703,592907,592907,-0.0097,-2.021,0.465308,"May 26, 17",-0.9459425287356322
2017-05-30,0.4999,0.4533,0.4652,617803,617803,-0.0051,-1.084,0.468905,"May 30, 17",-0.946528735632184
2017-05-31,0.5,0.45,0.474,852020,852020,0.0088,1.892,0.470935,"May 31, 17",-0.9455172413793104
2017-06-01,0.5279,0.46,0.5181,957532,957532,0.0441,9.304,0.500264,"Jun 1, 17",-0.9404482758620689
2017-06-02,0.5694,0.5119,0.5404,1031698,1031698,0.0223,4.304,0.544911,"Jun 2, 17",-0.9378850574712644
2017-06-05,0.547,0.5101,0.5114,556330,556330,-0.029,-5.366,0.524365,"Jun 5, 17",-0.9412183908045977
2017-06-06,0.5376,0.4904,0.51,438606,438606,-0.0014,-0.274,0.506726,"Jun 6, 17",-0.9413793103448276
2017-06-07,0.529,0.4613,0.48,606099,606099,-0.03,-5.882,0.486788,"Jun 7, 17",-0.9448275862068966
2017-06-08,0.501,0.4712,0.4862,288060,288060,0.0062,1.292,0.488444,"Jun 8, 17",-0.9441149425287356
2017-06-09,0.49,0.46,0.488,420463,420463,0.0018,0.37,0.480471,"Jun 9, 17",-0.9439080459770115
2017-06-12,0.521,0.463,0.47,627428,627428,-0.018,-3.689,0.488685,"Jun 12, 17",-0.9459770114942528
2017-06-13,0.49,0.4619,0.4803,403401,403401,0.0103,2.191,0.477981,"Jun 13, 17",-0.9447931034482759
2017-06-14,0.5,0.472,0.484,282328,282328,0.0037,0.77,0.48124,"Jun 14, 17",-0.944367816091954
2017-06-15,0.5555,0.482,0.52,1329190,1329190,0.036,7.438,0.528475,"Jun 15, 17",-0.9402298850574713
2017-06-16,0.53,0.48,0.52,821920,821920,0,0,0.504273,"Jun 16, 17",-0.9402298850574713
2017-06-19,0.7,0.5,0.6843,3281146,3281146,0.1643,31.596,0.625132,"Jun 19, 17",-0.9213448275862068
2017-06-20,0.7,0.6136,0.6458,1397129,1397129,-0.0385,-5.626,0.652826,"Jun 20, 17",-0.9257701149425288
2017-06-21,0.7825,0.65,0.6877,2712264,2712264,0.0419,6.488,0.719396,"Jun 21, 17",-0.9209540229885058
2017-06-22,0.77,0.68,0.7525,1863956,1863956,0.0648,9.423,0.738329,"Jun 22, 17",-0.9135057471264368
2017-06-23,0.7759,0.6529,0.676,7823959,7823959,-0.0765,-10.166,0.692225,"Jun 23, 17",-0.9222988505747126
2017-06-26,0.71,0.68,0.6955,728138,728138,0.0195,2.885,0.692846,"Jun 26, 17",-0.9200574712643679
2017-06-27,0.71,0.681,0.6956,556128,556128,0.0001,0.014,0.691084,"Jun 27, 17",-0.9200459770114942
2017-06-28,0.7066,0.6616,0.7023,419549,419549,0.0067,0.963,0.68952,"Jun 28, 17",-0.9192758620689655
2017-06-29,0.721,0.68,0.69,758050,758050,-0.0123,-1.751,0.702249,"Jun 29, 17",-0.9206896551724139
2017-06-30,0.74,0.6821,0.71,822221,822221,0.02,2.899,0.711663,"Jun 30, 17",-0.9183908045977012
2017-07-03,0.72,0.6857,0.69,351677,351677,-0.02,-2.817,0.700818,"Jul 3, 17",-0.9206896551724139
2017-07-05,0.709,0.68,0.6888,581001,581001,-0.0012,-0.174,0.691369,"Jul 5, 17",-0.9208275862068965
2017-07-06,0.6987,0.6133,0.623,899305,899305,-0.0658,-9.553,0.644815,"Jul 6, 17",-0.9283908045977012
2017-07-07,0.7,0.63,0.6893,662712,662712,0.0663,10.642,0.667495,"Jul 7, 17",-0.9207701149425288
2017-07-10,0.7193,0.6601,0.69,800366,800366,0.0007,0.102,0.69384,"Jul 10, 17",-0.9206896551724139
2017-07-11,0.697,0.68,0.697,758316,758316,0.007,1.014,0.692055,"Jul 11, 17",-0.9198850574712645
2017-07-12,0.711,0.6818,0.7082,703461,703461,0.0112,1.607,0.697559,"Jul 12, 17",-0.9185977011494253
2017-07-13,0.77,0.6848,0.75,1262152,1262152,0.0418,5.902,0.726515,"Jul 13, 17",-0.9137931034482758
2017-07-14,0.81,0.73,0.779,2693416,2693416,0.029,3.867,0.776307,"Jul 14, 17",-0.9104597701149425
2017-07-17,0.79,0.7022,0.7775,1357151,1357151,-0.0015,-0.193,0.748711,"Jul 17, 17",-0.910632183908046
2017-07-18,0.79,0.7211,0.73,774156,774156,-0.0475,-6.109,0.738476,"Jul 18, 17",-0.9160919540229885
2017-07-19,0.75,0.715,0.7232,559782,559782,-0.0068,-0.932,0.727548,"Jul 19, 17",-0.9168735632183908
2017-07-20,0.75,0.71,0.735,644152,644152,0.0118,1.632,0.725842,"Jul 20, 17",-0.9155172413793103
2017-07-21,0.75,0.7208,0.7351,367905,367905,0.0001,0.014,0.735446,"Jul 21, 17",-0.9155057471264367
2017-07-24,0.7599,0.7,0.7,559601,559601,-0.0351,-4.775,0.725381,"Jul 24, 17",-0.9195402298850575
2017-07-25,0.74,0.7,0.7233,698352,698352,0.0233,3.329,0.727541,"Jul 25, 17",-0.9168620689655173
2017-07-26,0.735,0.7021,0.7077,554549,554549,-0.0156,-2.157,0.71622,"Jul 26, 17",-0.9186551724137931
2017-07-27,0.7259,0.655,0.6597,1191873,1191873,-0.048,-6.783,0.685302,"Jul 27, 17",-0.9241724137931033
2017-07-28,0.725,0.672,0.7,810744,810744,0.0403,6.109,0.695265,"Jul 28, 17",-0.9195402298850575
2017-07-31,0.7199,0.68,0.7,769061,769061,0,0,0.693536,"Jul 31, 17",-0.9195402298850575
2017-08-01,0.702,0.6245,0.655,1000162,1000162,-0.045,-6.429,0.646012,"Aug 1, 17",-0.924712643678161
2017-08-02,0.655,0.624,0.628,571002,571002,-0.027,-4.122,0.630935,"Aug 2, 17",-0.9278160919540229
2017-08-03,0.6612,0.603,0.6467,694552,694552,0.0187,2.978,0.633728,"Aug 3, 17",-0.9256666666666667
2017-08-04,0.739,0.6515,0.7284,1389922,1389922,0.0817,12.633,0.70567,"Aug 4, 17",-0.9162758620689655
2017-08-07,0.75,0.69,0.7,1181735,1181735,-0.0284,-3.899,0.71947,"Aug 7, 17",-0.9195402298850575
2017-08-08,0.71,0.6791,0.6994,717957,717957,-0.0006,-0.086,0.694629,"Aug 8, 17",-0.9196091954022988
2017-08-09,0.72,0.6704,0.6884,687671,687671,-0.011,-1.573,0.692954,"Aug 9, 17",-0.9208735632183909
2017-08-10,0.7048,0.67,0.69,489549,489549,0.0016,0.232,0.682545,"Aug 10, 17",-0.9206896551724139
2017-08-11,0.6999,0.6727,0.6988,532305,532305,0.0088,1.275,0.685249,"Aug 11, 17",-0.9196781609195401
2017-08-14,0.714,0.69,0.707,770610,770610,0.0082,1.173,0.702968,"Aug 14, 17",-0.9187356321839081
2017-08-15,0.719,0.68,0.6828,275023,275023,-0.0242,-3.423,0.693263,"Aug 15, 17",-0.9215172413793103
2017-08-16,0.6979,0.6712,0.6848,349114,349114,0.002,0.293,0.687001,"Aug 16, 17",-0.9212873563218391
2017-08-17,0.73,0.68,0.73,509248,509248,0.0452,6.6,0.70769,"Aug 17, 17",-0.9160919540229885
2017-08-18,0.735,0.71,0.7286,320016,320016,-0.0014,-0.192,0.72641,"Aug 18, 17",-0.9162528735632184
2017-08-21,0.7519,0.719,0.75,554925,554925,0.0214,2.937,0.737039,"Aug 21, 17",-0.9137931034482758
2017-08-22,0.78,0.7502,0.7586,883538,883538,0.0086,1.147,0.766047,"Aug 22, 17",-0.9128045977011494
2017-08-23,0.7684,0.7413,0.76,485084,485084,0.0014,0.185,0.757786,"Aug 23, 17",-0.9126436781609195
2017-08-24,0.78,0.76,0.7751,818353,818353,0.0151,1.987,0.771354,"Aug 24, 17",-0.9109080459770115
2017-08-25,0.8315,0.7775,0.81,1967739,1967739,0.0349,4.503,0.804486,"Aug 25, 17",-0.9068965517241379
2017-08-28,0.95,0.8171,0.9342,3582415,3582415,0.1242,15.333,0.903921,"Aug 28, 17",-0.8926206896551725
2017-08-29,0.97,0.863,0.8932,1951423,1951423,-0.041,-4.389,0.914401,"Aug 29, 17",-0.8973333333333333
2017-08-30,0.89,0.79,0.8333,1151002,1151002,-0.0599,-6.706,0.838103,"Aug 30, 17",-0.9042183908045976
2017-08-31,0.879,0.8401,0.86,1057209,1057209,0.0267,3.204,0.860359,"Aug 31, 17",-0.9011494252873563
2017-09-01,1.01,0.8555,1.01,1452913,1452913,0.15,17.442,0.931284,"Sep 1, 17",-0.8839080459770116
2017-09-05,1.09,0.95,0.98,2184597,2184597,-0.03,-2.97,1.0127,"Sep 5, 17",-0.8873563218390804
2017-09-06,1.01,0.9618,0.9962,691411,691411,0.0162,1.653,0.994479,"Sep 6, 17",-0.8854942528735632
2017-09-07,1.06,0.96,1,1207140,1207140,0.0038,0.381,1.0092,"Sep 7, 17",-0.8850574712643678
2017-09-08,1.1408,1,1.12,1697327,1697327,0.12,12,1.0818,"Sep 8, 17",-0.871264367816092
2017-09-11,1.29,1.14,1.15,2907582,2907582,0.03,2.679,1.2069,"Sep 11, 17",-0.867816091954023
2017-09-12,1.26,1.13,1.26,1271299,1271299,0.11,9.565,1.2206,"Sep 12, 17",-0.8551724137931035
2017-09-13,1.49,1.3,1.355,4651902,4651902,0.095,7.54,1.4132,"Sep 13, 17",-0.8442528735632183
2017-09-14,1.47,1.4,1.43,1997785,1997785,0.075,5.535,1.4371,"Sep 14, 17",-0.835632183908046
2017-09-15,1.48,1.33,1.48,1922536,1922536,0.05,3.497,1.404,"Sep 15, 17",-0.8298850574712643
2017-09-18,1.53,1.44,1.49,2974132,2974132,0.01,0.676,1.4826,"Sep 18, 17",-0.828735632183908
2017-09-19,1.52,1.35,1.45,987291,987291,-0.04,-2.685,1.4369,"Sep 19, 17",-0.8333333333333333
2017-09-20,1.45,1.15,1.24,3066885,3066885,-0.21,-14.483,1.2901,"Sep 20, 17",-0.8574712643678161
2017-09-21,1.31,1.25,1.3,1090137,1090137,0.06,4.839,1.2911,"Sep 21, 17",-0.8505747126436781
2017-09-22,1.3599,1.2,1.26,1394441,1394441,-0.04,-3.077,1.2952,"Sep 22, 17",-0.8551724137931035
2017-09-25,1.35,1.21,1.21,1436395,1436395,-0.05,-3.968,1.2869,"Sep 25, 17",-0.860919540229885
2017-09-26,1.29,1.2,1.26,918948,918948,0.05,4.132,1.244,"Sep 26, 17",-0.8551724137931035
2017-09-27,1.42,1.25,1.37,1758090,1758090,0.11,8.73,1.3412,"Sep 27, 17",-0.8425287356321839
2017-09-28,1.4,1.3,1.34,873931,873931,-0.03,-2.19,1.3456,"Sep 28, 17",-0.8459770114942529
2017-09-29,1.4699,1.32,1.43,2440617,2440617,0.09,6.716,1.433,"Sep 29, 17",-0.835632183908046
2017-10-02,1.48,1.43,1.44,1203951,1203951,0.01,0.699,1.4498,"Oct 2, 17",-0.8344827586206897
2017-10-03,1.48,1.4301,1.48,1663493,1663493,0.04,2.778,1.4606,"Oct 3, 17",-0.8298850574712643
2017-10-04,1.57,1.475,1.51,2775078,2775078,0.03,2.027,1.5146,"Oct 4, 17",-0.8264367816091954
2017-10-05,1.58,1.52,1.55,2491586,2491586,0.04,2.649,1.5521,"Oct 5, 17",-0.8218390804597702
2017-10-06,1.57,1.32,1.47,2022889,2022889,-0.08,-5.161,1.4691,"Oct 6, 17",-0.8310344827586207
2017-10-09,1.54,1.44,1.485,1231502,1231502,0.015,1.02,1.5024,"Oct 9, 17",-0.8293103448275861
2017-10-10,1.54,1.42,1.49,1572675,1572675,0.005,0.337,1.4929,"Oct 10, 17",-0.828735632183908
2017-10-11,1.54,1.43,1.47,883807,883807,-0.02,-1.342,1.4686,"Oct 11, 17",-0.8310344827586207
2017-10-12,1.5,1.46,1.47,653508,653508,0,0,1.4749,"Oct 12, 17",-0.8310344827586207
2017-10-13,1.51,1.43,1.46,4594272,4594272,-0.01,-0.68,1.4753,"Oct 13, 17",-0.832183908045977
2017-10-16,3.05,2.15,2.81,80582016,80582016,1.35,92.466,2.6388,"Oct 16, 17",-0.6770114942528734
2017-10-17,5,3.28,4,136676867,136676867,1.19,42.349,4.1648,"Oct 17, 17",-0.5402298850574713
2017-10-18,4.49,3.35,3.69,45661846,45661846,-0.31,-7.75,3.7967,"Oct 18, 17",-0.5758620689655173
2017-10-19,3.55,3.01,3.08,24689061,24689061,-0.61,-16.531,3.2376,"Oct 19, 17",-0.6459770114942528
2017-10-20,3.54,3.03,3.47,21375810,21375810,0.39,12.662,3.3365,"Oct 20, 17",-0.6011494252873563
2017-10-23,3.71,3.15,3.2,16966265,16966265,-0.27,-7.781,3.3733,"Oct 23, 17",-0.6321839080459769
2017-10-24,3.3,3.01,3.25,10268743,10268743,0.05,1.562,3.1568,"Oct 24, 17",-0.6264367816091954
2017-10-25,3.48,3.1,3.11,16151374,16151374,-0.14,-4.308,3.2648,"Oct 25, 17",-0.6425287356321839
2017-10-26,3.22,2.76,2.86,11946494,11946494,-0.25,-8.039,2.9669,"Oct 26, 17",-0.671264367816092
2017-10-27,2.78,2.29,2.37,15804317,15804317,-0.49,-17.133,2.531,"Oct 27, 17",-0.7275862068965517
2017-10-30,3.03,2.5,2.87,18676629,18676629,0.5,21.097,2.8046,"Oct 30, 17",-0.6701149425287356
2017-10-31,3.19,2.78,2.96,17613320,17613320,0.09,3.136,2.9803,"Oct 31, 17",-0.6597701149425287
2017-11-01,3.03,2.65,2.72,9368827,9368827,-0.24,-8.108,2.7835,"Nov 1, 17",-0.6873563218390804
2017-11-02,2.89,2.56,2.86,5046496,5046496,0.14,5.147,2.7655,"Nov 2, 17",-0.671264367816092
2017-11-03,2.92,2.73,2.84,3663192,3663192,-0.02,-0.699,2.8111,"Nov 3, 17",-0.6735632183908046
2017-11-06,2.83,2.7,2.79,3409015,3409015,-0.05,-1.761,2.758,"Nov 6, 17",-0.6793103448275861
2017-11-07,2.76,2.51,2.53,5958408,5958408,-0.26,-9.319,2.5934,"Nov 7, 17",-0.7091954022988506
2017-11-08,2.71,2.53,2.69,3587034,3587034,0.16,6.324,2.6134,"Nov 8, 17",-0.6908045977011494
2017-11-09,2.99,2.68,2.89,6726316,6726316,0.2,7.435,2.8645,"Nov 9, 17",-0.6678160919540229
2017-11-10,3.2,2.65,2.88,10356994,10356994,-0.01,-0.346,2.8733,"Nov 10, 17",-0.6689655172413793
2017-11-13,3.3,3,3.19,13758069,13758069,0.31,10.764,3.1393,"Nov 13, 17",-0.6333333333333334
2017-11-14,3.18,2.59,2.69,12041982,12041982,-0.5,-15.674,2.8416,"Nov 14, 17",-0.6908045977011494
2017-11-15,2.73,2.46,2.57,7844451,7844451,-0.12,-4.461,2.55,"Nov 15, 17",-0.7045977011494252
2017-11-16,2.65,2.47,2.64,4715302,4715302,0.07,2.724,2.553,"Nov 16, 17",-0.696551724137931
2017-11-17,2.5949,2.36,2.49,4601067,4601067,-0.15,-5.682,2.4967,"Nov 17, 17",-0.7137931034482758
2017-11-20,2.53,2.36,2.38,4080538,4080538,-0.11,-4.418,2.4158,"Nov 20, 17",-0.7264367816091953
2017-11-21,2.57,2.38,2.45,3703562,3703562,0.07,2.941,2.466,"Nov 21, 17",-0.7183908045977011
2017-11-22,2.4501,2.37,2.4,2450397,2450397,-0.05,-2.041,2.4022,"Nov 22, 17",-0.7241379310344827
2017-11-24,2.5301,2.36,2.5,1831117,1831117,0.1,4.167,2.462,"Nov 24, 17",-0.7126436781609196
2017-11-27,2.49,2.31,2.36,3620961,3620961,-0.14,-5.6,2.3733,"Nov 27, 17",-0.7287356321839081
2017-11-28,2.33,2.1,2.26,5007093,5007093,-0.1,-4.237,2.2016,"Nov 28, 17",-0.7402298850574712
2017-11-29,2.2,2.1,2.15,3622066,3622066,-0.11,-4.867,2.1331,"Nov 29, 17",-0.7528735632183907
2017-11-30,2.33,2.1,2.31,3420963,3420963,0.16,7.442,2.2193,"Nov 30, 17",-0.7344827586206896
2017-12-01,2.5,2.25,2.34,4051903,4051903,0.03,1.299,2.3804,"Dec 1, 17",-0.7310344827586207
2017-12-04,2.4,2.12,2.13,3993384,3993384,-0.21,-8.974,2.2371,"Dec 4, 17",-0.7551724137931034
2017-12-05,2.32,2.15,2.27,3245023,3245023,0.14,6.573,2.2603,"Dec 5, 17",-0.7390804597701149
2017-12-06,2.3,2.15,2.22,2119727,2119727,-0.05,-2.203,2.2015,"Dec 6, 17",-0.7448275862068965
2017-12-07,2.29,2.2,2.26,1575011,1575011,0.04,1.802,2.2554,"Dec 7, 17",-0.7402298850574712
2017-12-08,2.31,2.23,2.23,1443260,1443260,-0.03,-1.327,2.2713,"Dec 8, 17",-0.7436781609195402
2017-12-11,2.25,2.15,2.17,1987360,1987360,-0.06,-2.691,2.174,"Dec 11, 17",-0.7505747126436781
2017-12-12,2.18,2.02,2.03,4493087,4493087,-0.14,-6.452,2.0591,"Dec 12, 17",-0.7666666666666667
2017-12-13,2.14,2.01,2.11,2530202,2530202,0.08,3.941,2.0847,"Dec 13, 17",-0.7574712643678161
2017-12-14,2.1,1.99,2.03,2727548,2727548,-0.08,-3.791,2.025,"Dec 14, 17",-0.7666666666666667
2017-12-15,2.12,1.81,2.12,6411914,6411914,0.09,4.433,1.9503,"Dec 15, 17",-0.7563218390804597
2017-12-18,2.38,2.15,2.31,4172727,4172727,0.19,8.962,2.2629,"Dec 18, 17",-0.7344827586206896
2017-12-19,2.28,2.07,2.1,3345271,3345271,-0.21,-9.091,2.1223,"Dec 19, 17",-0.7586206896551725
2017-12-20,2.13,2.02,2.03,1844048,1844048,-0.07,-3.333,2.0422,"Dec 20, 17",-0.7666666666666667
2017-12-21,2.02,1.9,1.94,2750828,2750828,-0.09,-4.433,1.9457,"Dec 21, 17",-0.7770114942528736
2017-12-22,2.06,1.87,2.03,2711021,2711021,0.09,4.639,1.9792,"Dec 22, 17",-0.7666666666666667
2017-12-26,2,1.92,1.94,1604297,1604297,-0.09,-4.433,1.9545,"Dec 26, 17",-0.7770114942528736
2017-12-27,2.01,1.875,1.91,3131073,3131073,-0.03,-1.546,1.9395,"Dec 27, 17",-0.7804597701149425
2017-12-28,1.99,1.91,1.95,2030193,2030193,0.04,2.094,1.9462,"Dec 28, 17",-0.7758620689655172
2017-12-29,1.97,1.89,1.93,3100601,3100601,-0.02,-1.026,1.9142,"Dec 29, 17",-0.7781609195402299
2018-01-02,2.07,1.9,2.07,3103672,3103672,0.14,7.254,1.998,"Jan 2, 18",-0.7620689655172413
2018-01-03,2.09,1.98,2.05,1488050,1488050,-0.02,-0.966,2.0484,"Jan 3, 18",-0.764367816091954
2018-01-04,2.19,2.01,2.16,2996726,2996726,0.11,5.366,2.116,"Jan 4, 18",-0.7517241379310344
2018-01-05,2.17,2,2.06,2806651,2806651,-0.1,-4.63,2.0515,"Jan 5, 18",-0.7632183908045976
