date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2014-06-17,40.6538,40.7786,40.3865,40.6182,912200,912200,-0.160404,-0.393,"Jun 17, 14",0.029823613973971964
2014-06-18,40.5647,41.7678,40.5647,41.7054,1763200,1763200,1.0872,2.677,"Jun 18, 14",0.05738820898587545
2014-06-19,41.7945,42.1599,41.6252,41.6965,2934400,2934400,-0.008908,-0.021,"Jun 19, 14",0.05716256062715041
2014-06-20,41.7054,41.848,41.3489,41.3935,1984000,1984000,-0.302988,-0.727,"Jun 20, 14",0.04948037493122812
2014-06-23,41.3133,41.5272,41.1529,41.2331,1232100,1232100,-0.160407,-0.388,"Jun 23, 14",0.04541363372454176
2014-06-24,41.2509,41.5539,41.1529,41.4648,1687900,1687900,0.231697,0.562,"Jun 24, 14",0.051288097175845995
2014-06-25,41.3578,41.6341,41.34,41.545,1211700,1211700,0.080203,0.193,"Jun 25, 14",0.053321467779189266
2014-06-26,41.6074,41.6965,41.3668,41.6787,856700,856700,0.133671,0.322,"Jun 26, 14",0.05671126390970015
2014-06-27,41.6519,41.9193,41.4559,41.7589,1637500,1637500,0.080202,0.192,"Jun 27, 14",0.058744634513043244
2014-06-30,41.8123,42.2133,41.5717,42.1242,1257400,1257400,0.365368,0.875,"Jun 30, 14",0.06800635872004152
2014-07-01,42.1777,42.2133,41.5806,41.5985,1275600,1275600,-0.525771,-1.248,"Jul 1, 14",0.05467789330635706
2014-07-02,41.5272,41.5272,40.9568,41.1172,2632400,2632400,-0.481219,-1.157,"Jul 2, 14",0.04247513431148094
2014-07-03,40.9034,40.9568,40.3865,40.7073,934300,934300,-0.409924,-0.997,"Jul 3, 14",0.03208263293604009
2014-07-07,40.7073,41.1351,40.5826,40.7519,1680800,1680800,0.044556,0.109,"Jul 7, 14",0.03321341010448286
2014-07-08,40.7341,41.1529,40.7341,40.9657,1175700,1175700,0.213876,0.525,"Jul 8, 14",0.0386340414635198
2014-07-09,40.939,41.0281,40.5024,40.8232,1054300,1054300,-0.142582,-0.348,"Jul 9, 14",0.03502113234910091
2014-07-10,40.743,41.2598,40.6984,41.0281,1407400,1407400,0.204964,0.502,"Jul 10, 14",0.040216115349412815
2014-07-11,41.0638,41.1529,40.636,40.7519,785500,785500,-0.276258,-0.673,"Jul 11, 14",0.03321341010448286
2014-07-14,40.8143,40.9747,40.2439,40.2528,1265400,1265400,-0.499039,-1.225,"Jul 14, 14",0.02055935439215666
2014-07-15,40.2885,40.5915,40.2439,40.4578,1430500,1430500,0.204966,0.509,"Jul 15, 14",0.025756872767285607
2014-07-16,40.538,40.6093,40.0746,40.5202,1755800,1755800,0.062378,0.154,"Jul 16, 14",0.02733894665317862
2014-07-17,40.44,40.6004,40.1459,40.1459,730200,730200,-0.374282,-0.924,"Jul 17, 14",0.0178490387126381
2014-07-18,40.3152,40.6093,40.039,40.5826,720100,720100,0.436662,1.088,"Jul 18, 14",0.02892102053907146
2014-07-21,40.5291,40.5915,40.2172,40.5024,1129300,1129300,-0.080203,-0.198,"Jul 21, 14",0.02688764993572837
2014-07-22,40.5826,40.7162,40.4043,40.5915,1450200,1450200,0.089112,0.22,"Jul 22, 14",0.029146668897796674
2014-07-23,40.6182,40.6182,40.2974,40.4222,896000,896000,-0.169316,-0.417,"Jul 23, 14",0.0248542793323851
2014-07-24,40.44,40.5915,40.2707,40.538,657800,657800,0.11585,0.287,"Jul 24, 14",0.027790243370628697
2014-07-25,40.4845,40.6271,40.2885,40.4043,1323100,1323100,-0.133672,-0.33,"Jul 25, 14",0.024400447240117806
2014-07-28,40.3419,41.1529,40.2885,41.0816,1146600,1146600,0.677262,1.676,"Jul 28, 14",0.04157254087658061
2014-07-29,41.0816,41.1796,40.6895,40.6984,1163800,1163800,-0.383185,-0.933,"Jul 29, 14",0.031856984577315055
2014-07-30,40.7162,40.9479,39.9231,40.039,1473400,1473400,-0.659445,-1.62,"Jul 30, 14",0.01513872303311972
2014-07-31,39.8073,39.9677,39.0142,39.1211,1759500,1759500,-0.917873,-2.292,"Jul 31, 14",-0.008133482413372542
2014-08-01,39.0498,39.9677,38.6933,39.0231,2512000,2512000,-0.098029,-0.251,"Aug 1, 14",-0.010618149734165885
2014-08-04,39.0231,39.0231,37.82,38.4884,3623500,3623500,-0.534684,-1.37,"Aug 4, 14",-0.024174798881392588
2014-08-05,38.3993,38.631,37.8824,37.9982,2168500,2168500,-0.490128,-1.273,"Aug 5, 14",-0.036603206234993746
2014-08-06,37.8824,37.918,37.3566,37.4636,3295500,3295500,-0.534682,-1.407,"Aug 6, 14",-0.05015732000740323
2014-08-07,37.5883,38.0517,37.5883,37.8378,1552300,1552300,0.374277,0.999,"Aug 7, 14",-0.04066994744167993
2014-08-08,37.9715,38.7557,37.9715,38.7468,1635100,1635100,0.908965,2.402,"Aug 8, 14",-0.017623390353912884
2014-08-11,38.7825,38.9518,38.4973,38.5686,1229100,1229100,-0.178229,-0.46,"Aug 11, 14",-0.022141428278049317
2014-08-12,38.4973,38.6933,38.3547,38.5597,764100,764100,-0.008913,-0.023,"Aug 12, 14",-0.022367076636774536
2014-08-13,38.4438,38.827,38.4349,38.7201,926300,926300,0.160409,0.416,"Aug 13, 14",-0.018300335430088174
2014-08-14,38.7646,39.2548,38.7646,39.2369,1171600,1171600,0.516858,1.335,"Aug 14, 14",-0.005197518375128944
2014-08-15,39.2369,39.5756,39.1033,39.3617,1276700,1276700,0.12476,0.318,"Aug 15, 14",-0.0020333706033430904
2014-08-18,39.4152,39.6201,39.2191,39.3706,948800,948800,0.008914,0.023,"Aug 18, 14",-0.0018077222446178736
2014-08-19,39.4954,39.8875,39.4419,39.8696,820800,820800,0.499039,1.268,"Aug 19, 14",0.010843798092891103
2014-08-20,39.834,40.1994,39.7805,40.1815,1806000,1806000,0.311899,0.782,"Aug 20, 14",0.018751632147538607
2014-08-21,40.1815,40.4578,40.0479,40.2617,1208700,1208700,0.080202,0.2,"Aug 21, 14",0.020785002750881697
2014-08-22,40.3419,40.4222,39.9677,40.2439,1346200,1346200,-0.017824,-0.044,"Aug 22, 14",0.020333706033431445
2014-08-25,40.2885,40.5558,40.2528,40.4132,936000,936000,0.169316,0.421,"Aug 25, 14",0.02462609559884302
2014-08-26,40.44,40.6717,40.0211,40.0568,1133400,1133400,-0.356453,-0.882,"Aug 26, 14",0.015590019750569973
2014-08-27,40.1548,40.4043,40.0924,40.4043,1502100,1502100,0.347544,0.868,"Aug 27, 14",0.024400447240117806
2014-08-28,40.2796,40.6984,40.1548,40.6182,2300400,2300400,0.213875,0.529,"Aug 28, 14",0.029823613973971964
2014-08-29,40.6271,40.9034,40.5647,40.8945,855700,855700,0.276252,0.68,"Aug 29, 14",0.036828854593718964
2014-09-02,40.7608,40.939,40.3509,40.4934,2522100,2522100,-0.401012,-0.981,"Sep 2, 14",0.02665946620218611
2014-09-03,40.5915,40.9123,40.5291,40.7786,2307400,2307400,0.285164,0.704,"Sep 3, 14",0.033890355180658145
2014-09-04,40.6895,40.8945,40.4756,40.8677,1220900,1220900,0.089117,0.219,"Sep 4, 14",0.036149374142726454
2014-09-05,40.8945,41.5004,40.8321,41.5004,1407800,1407800,0.632707,1.548,"Sep 5, 14",0.0521906906107465
2014-09-08,41.4648,41.4826,41.1083,41.2955,1679700,1679700,-0.204963,-0.494,"Sep 8, 14",0.046995707610434596
2014-09-09,41.1707,41.2064,40.8143,40.841,2595300,2595300,-0.45448,-1.101,"Sep 9, 14",0.03547242906655116
2014-09-10,40.8053,40.9034,40.4132,40.5202,1907000,1907000,-0.320811,-0.786,"Sep 10, 14",0.02733894665317862
2014-09-11,40.235,40.5202,40.0568,40.44,1755000,1755000,-0.080204,-0.198,"Sep 11, 14",0.02530557604983535
2014-09-12,40.2974,40.2974,39.629,39.7182,1315800,1315800,-0.721824,-1.785,"Sep 12, 14",0.007005240619747178
2014-09-15,39.8073,40.0479,39.7092,39.7627,1152600,1152600,0.044557,0.112,"Sep 15, 14",0.008133482413372722
2014-09-16,39.7627,40.7073,39.6914,40.6004,2162000,2162000,0.837675,2.107,"Sep 16, 14",0.029372317256521712
2014-09-17,40.8143,40.9301,40.44,40.6538,2088800,2088800,0.053466,0.132,"Sep 17, 14",0.030726207408872292
2014-09-18,40.6717,40.8143,40.2974,40.333,2031300,2031300,-0.32081,-0.789,"Sep 18, 14",0.02259272499549975
2014-09-19,40.5113,40.6093,40.3241,40.5024,1926400,1926400,0.169317,0.42,"Sep 19, 14",0.02688764993572837
2014-09-22,40.3865,40.4489,40.0122,40.0211,1081800,1081800,-0.481217,-1.188,"Sep 22, 14",0.014684890940852246
2014-09-23,40.0122,40.0568,39.7894,39.8251,1127300,1127300,-0.196051,-0.49,"Sep 23, 14",0.009715556299265559
2014-09-24,39.932,39.9409,39.6469,39.6736,1058900,1058900,-0.151493,-0.38,"Sep 24, 14",0.005874463451304415
2014-09-25,39.6736,39.8786,39.4419,39.4508,921900,921900,-0.222787,-0.562,"Sep 25, 14",0.00022564835872521677
2014-09-26,39.4063,39.7003,39.1033,39.5667,987000,987000,0.11585,0.294,"Sep 26, 14",0.003164147771785854
2014-09-29,39.3973,39.6023,39.2102,39.4865,1104400,1104400,-0.080202,-0.203,"Sep 29, 14",0.0011307771684427638
2014-09-30,39.5577,39.9498,39.3706,39.4775,1143300,1143300,-0.008915,-0.023,"Sep 30, 14",0.0009025934349005068
2014-10-01,39.5577,40.2796,39.5399,40.0033,2801500,2801500,0.525774,1.332,"Oct 1, 14",0.014233594223402172
2014-10-02,39.9588,40.3687,39.9142,40.1459,2604100,2604100,0.142582,0.356,"Oct 2, 14",0.0178490387126381
2014-10-03,40.1905,40.6628,39.9588,40.5915,2112300,2112300,0.445571,1.11,"Oct 3, 14",0.029146668897796674
2014-10-06,40.6984,40.8321,40.44,40.5915,1238200,1238200,0,0,"Oct 6, 14",0.029146668897796674
2014-10-07,40.4934,41.1351,40.4132,40.8232,3786400,3786400,0.2317,0.571,"Oct 7, 14",0.03502113234910091
2014-10-08,40.7964,41.6519,40.7697,41.5895,2007100,2007100,0.766377,1.877,"Oct 8, 14",0.05444970957281481
2014-10-09,41.6697,41.9727,41.0549,41.0816,2314000,2314000,-0.507953,-1.221,"Oct 9, 14",0.04157254087658061
2014-10-10,41.2598,41.8123,41.2509,41.4024,1955700,1955700,0.320814,0.781,"Oct 10, 14",0.049706023289953154
2014-10-13,41.5183,42.1866,41.4737,41.6787,1372600,1372600,0.276256,0.667,"Oct 13, 14",0.05671126390970015
2014-10-14,41.7321,42.9084,41.5361,42.3827,2557300,2557300,0.704001,1.689,"Oct 14, 14",0.07456030262233826
2014-10-15,42.2668,42.7391,41.3222,42.3827,3298500,3298500,0,0,"Oct 15, 14",0.07456030262233826
2014-10-16,41.9549,42.1242,41.2866,41.8302,2998100,2998100,-0.552509,-1.304,"Oct 16, 14",0.060552356757661296
2014-10-17,41.9727,42.1599,41.2598,42.044,2106700,2106700,0.213875,0.511,"Oct 17, 14",0.06597298811669824
2014-10-20,42.0797,42.9084,42.0173,42.8371,2023200,2023200,0.793116,1.886,"Oct 20, 14",0.08608104579140465
2014-10-21,42.8728,42.8728,42.3648,42.6054,3714500,3714500,-0.231697,-0.541,"Oct 21, 14",0.08020658234010042
2014-10-22,42.5965,43.1669,42.5252,42.8371,1518700,1518700,0.231697,0.544,"Oct 22, 14",0.08608104579140465
2014-10-23,42.9975,43.3718,42.7391,43.1401,1702400,1702400,0.302986,0.707,"Oct 23, 14",0.09376323148732693
2014-10-24,43.2292,43.4075,43.0778,43.3005,1180500,1180500,0.160407,0.372,"Oct 24, 14",0.09782997269401329
2014-10-27,43.2738,43.4609,43.0421,43.1758,1590000,1590000,-0.12476,-0.288,"Oct 27, 14",0.09466836029704466
2014-10-28,43.2738,43.4699,42.953,43.4699,1403300,1403300,0.294076,0.681,"Oct 28, 14",0.10212489763424192
2014-10-29,43.4699,43.5857,42.6767,43.0867,1245500,1245500,-0.383191,-0.882,"Oct 29, 14",0.09240934133497636
2014-10-30,43.1936,44.5392,43.0778,43.9778,1772400,1772400,0.891141,2.068,"Oct 30, 14",0.1150020663304761
2014-10-31,44.1828,44.2273,43.7728,43.9778,1609700,1609700,0,0,"Oct 31, 14",0.1150020663304761
2014-11-03,44.0937,44.263,43.9689,44.1828,1585400,1585400,0.204966,0.466,"Nov 3, 14",0.12019958470560504
2014-11-04,44.1026,44.5303,43.8709,44.1204,1226000,1226000,-0.062386,-0.141,"Nov 4, 14",0.11861751081971203
2014-11-05,44.2897,45.3234,44.2184,45.2967,2441900,2441900,1.1763,2.666,"Nov 5, 14",0.148441124793684
2014-11-06,45.0472,45.0561,43.96,44.1115,3521900,3521900,-1.1852,-2.617,"Nov 6, 14",0.118391862460987
2014-11-07,44.2808,45.1808,44.2362,45.1808,2397900,2397900,1.0694,2.424,"Nov 7, 14",0.14550262538062317
2014-11-10,45.0472,45.3769,44.6551,45.2076,1719100,1719100,0.026732,0.059,"Nov 10, 14",0.1461821058316157
2014-11-11,45.1274,45.3769,44.8689,45.0383,1296600,1296600,-0.169315,-0.375,"Nov 11, 14",0.1418897162662043
2014-11-12,44.2006,44.7175,43.8441,44.1026,2321600,2321600,-0.935696,-2.078,"Nov 12, 14",0.11816621410226195
2014-11-13,44.2006,44.3788,43.7639,43.9065,1371300,1371300,-0.196053,-0.445,"Nov 13, 14",0.11319434408585805
2014-11-14,43.7283,43.853,43.354,43.4877,1888100,1888100,-0.418838,-0.954,"Nov 14, 14",0.10257619435169199
2014-11-17,43.4966,44.1293,43.4075,44.058,860600,860600,0.570332,1.311,"Nov 17, 14",0.1170354369338192
2014-11-18,44.2095,44.5214,43.9778,44.361,1048600,1048600,0.302986,0.688,"Nov 18, 14",0.12471762262974148
2014-11-19,44.2273,44.5749,44.0402,44.5036,1267500,1267500,0.142584,0.321,"Nov 19, 14",0.1283330671189776
2014-11-20,44.4501,44.6729,44.2808,44.5214,1306300,1306300,0.017822,0.04,"Nov 20, 14",0.12878436383642786
2014-11-21,44.8868,44.967,44.361,44.8779,1840100,1840100,0.356459,0.801,"Nov 21, 14",0.13782297505951793
2014-11-24,44.8957,44.9581,44.4323,44.566,1859000,1859000,-0.311901,-0.695,"Nov 24, 14",0.12991514100487062
2014-11-25,44.5392,44.5392,43.9689,44.1204,2290500,2290500,-0.445574,-1,"Nov 25, 14",0.11861751081971203
2014-11-26,44.1828,44.4234,44.1382,44.2362,1714300,1714300,0.115853,0.263,"Nov 26, 14",0.12155347485795563
2014-11-28,44.4323,45.1363,44.3699,45.1274,1362600,1362600,0.891139,2.015,"Nov 28, 14",0.1441487352282726
2014-12-01,44.8155,45.671,44.4947,45.1719,2265300,2265300,0.044556,0.099,"Dec 1, 14",0.14527697702189815
2014-12-02,45.0293,45.7066,44.7887,45.6264,1887700,1887700,0.454484,1.006,"Dec 2, 14",0.1568002555657816
2014-12-03,45.5729,45.6888,45.3234,45.6442,1558000,1558000,0.017822,0.039,"Dec 3, 14",0.15725155228323184
2014-12-04,45.7066,46.0898,45.564,45.9472,1766200,1766200,0.30299,0.664,"Dec 4, 14",0.1649337379791543
2014-12-05,45.6888,45.8938,45.466,45.7423,1929300,1929300,-0.204961,-0.446,"Dec 5, 14",0.1597387549788424
2014-12-08,45.8225,46.4463,45.671,46.2948,2191600,2191600,0.552506,1.208,"Dec 8, 14",0.17374670084351934
2014-12-09,46.3126,46.6423,46.1611,46.5532,2665900,2665900,0.25843,0.558,"Dec 9, 14",0.18029810937099888
2014-12-10,46.6156,46.874,46.0007,46.0274,1627700,1627700,-0.525772,-1.129,"Dec 10, 14",0.1669671085824974
2014-12-11,45.7423,46.3572,45.6977,46.0542,1443000,1443000,0.026735,0.058,"Dec 11, 14",0.1676465890334899
2014-12-12,45.8314,46.4106,45.5551,45.5729,1189800,1189800,-0.481219,-1.045,"Dec 12, 14",0.15544383003861378
2014-12-15,45.7155,45.8314,44.8868,45.2076,1277300,1277300,-0.365369,-0.802,"Dec 15, 14",0.1461821058316157
2014-12-16,45.1541,45.8403,44.7175,45.4215,2239200,2239200,0.213876,0.473,"Dec 16, 14",0.15160527256546985
2014-12-17,45.671,46.3393,45.5819,46.1967,2330300,2330300,0.775292,1.707,"Dec 17, 14",0.17125949814790878
2014-12-18,46.4552,47.1324,46.1255,47.1146,2076300,2076300,0.917876,1.987,"Dec 18, 14",0.19453170359440106
2014-12-19,47.2305,47.5513,46.8384,46.9631,3052500,3052500,-0.151495,-0.322,"Dec 19, 14",0.19069061074643973
2014-12-22,47.0344,47.3196,46.8295,47.2839,1202100,1202100,0.320811,0.683,"Dec 22, 14",0.19882409315981245
2014-12-23,47.3731,47.9612,47.2216,47.8988,2470300,2470300,0.614887,1.3,"Dec 23, 14",0.21441411291038223
2014-12-24,47.9969,49.1197,47.9077,49.0306,1549900,1549900,1.1317,2.363,"Dec 24, 14",0.2431094850907285
2014-12-26,49.1553,49.7524,49.1108,49.6098,1676200,1676200,0.57924,1.181,"Dec 26, 14",0.25779437603158073
2014-12-29,49.5385,50.492,49.5385,50.0376,2194500,2194500,0.427754,0.862,"Dec 29, 14",0.26864070949928887
2014-12-30,49.8504,49.8504,48.6117,48.7187,1629100,1629100,-1.3189,-2.636,"Dec 30, 14",0.23520165103608098
2014-12-31,48.888,48.9058,47.6315,47.6939,1965400,1965400,-1.0248,-2.104,"Dec 31, 14",0.20921912991007033
2015-01-02,47.7028,47.9434,47.1681,47.8899,1693400,1693400,0.196056,0.411,"Jan 2, 15",0.21418846455165702
2015-01-05,47.9077,47.9523,47.275,47.4622,1400700,1400700,-0.427752,-0.893,"Jan 5, 15",0.2033446664587661
2015-01-06,47.578,48.2909,47.2839,47.4889,2680800,2680800,0.026737,0.056,"Jan 6, 15",0.2040216115349414
2015-01-07,47.8543,48.4335,47.5067,48.184,1463200,1463200,0.695088,1.464,"Jan 7, 15",0.22164500188885428
2015-01-08,48.086,48.5315,47.979,48.2642,2115100,2115100,0.080206,0.166,"Jan 8, 15",0.22367837249219755
2015-01-09,48.2642,48.3711,47.3285,47.6582,1595600,1595600,-0.605979,-1.256,"Jan 9, 15",0.20831400110035278
2015-01-12,47.8632,47.8899,47.2216,47.5245,1032600,1032600,-0.13367,-0.28,"Jan 12, 15",0.2049242049698419
2015-01-13,47.8097,48.585,47.5513,47.8364,1460900,1460900,0.311899,0.656,"Jan 13, 15",0.21283203902448922
2015-01-14,47.4354,48.2731,47.4087,48.2553,1422800,1422800,0.418838,0.876,"Jan 14, 15",0.22345272413347234
2015-01-15,48.2553,49.1464,48.1216,49.093,2110200,2110200,0.837669,1.736,"Jan 15, 15",0.2446915589766215
2015-01-16,49.3068,49.5207,48.9415,49.5029,1464300,1464300,0.409924,0.835,"Jan 16, 15",0.25508406035206216
2015-01-20,49.3781,49.6722,48.986,49.3336,1262100,1262100,-0.169313,-0.342,"Jan 20, 15",0.25079167078665077
2015-01-21,49.1642,49.7613,48.7721,49.69,1396800,1396800,0.356454,0.723,"Jan 21, 15",0.2598277466349238
2015-01-22,49.9395,49.9841,49.1108,49.5118,1298400,1298400,-0.178226,-0.359,"Jan 22, 15",0.2553097087107874
2015-01-23,49.6455,50.0465,49.4227,49.7613,1176700,1176700,0.24952,0.504,"Jan 23, 15",0.26163546887954187
2015-01-26,49.6187,49.7435,49.1642,49.7257,889400,889400,-0.035646,-0.072,"Jan 26, 15",0.2607328754446415
2015-01-27,49.4672,50.0019,49.4583,49.7346,1052100,1052100,0.008909,0.018,"Jan 27, 15",0.2609585238033666
2015-01-28,49.7168,50.5277,49.4761,49.6009,1223800,1223800,-0.133671,-0.269,"Jan 28, 15",0.2575687276728557
2015-01-29,49.5296,50.3673,49.2623,50.2604,1060000,1060000,0.659447,1.33,"Jan 29, 15",0.27428952459186806
2015-01-30,50.1623,50.6435,49.4583,49.5296,2041300,2041300,-0.730735,-1.454,"Jan 30, 15",0.25576100542823765
2015-02-02,49.4227,50.1089,48.8613,50.0376,2120300,2120300,0.507952,1.026,"Feb 2, 15",0.26864070949928887
2015-02-03,49.7078,50.091,49.6276,49.9395,1569900,1569900,-0.098027,-0.196,"Feb 3, 15",0.2661535068036785
2015-02-04,49.6811,50.3673,49.4405,49.5563,1739300,1739300,-0.383192,-0.767,"Feb 4, 15",0.2564379505044129
2015-02-05,49.8148,50.2604,49.4405,50.1534,1231700,1231700,0.597064,1.205,"Feb 5, 15",0.27157667353753245
2015-02-06,49.7791,49.895,47.5067,47.8632,1842600,1842600,-2.2902,-4.566,"Feb 6, 15",0.21351151947548172
2015-02-09,47.8721,48.1216,47.1503,47.3641,1465000,1465000,-0.499034,-1.043,"Feb 9, 15",0.20085746376315552
2015-02-10,47.3998,48.8167,47.3731,48.7276,2298900,2298900,1.3634,2.879,"Feb 10, 15",0.2354272993948062
2015-02-11,48.5048,48.5048,47.382,47.5067,1895600,1895600,-1.2209,-2.505,"Feb 11, 15",0.20447290825239164
2015-02-12,47.5869,48.0949,46.473,46.6067,3488000,3488000,-0.900052,-1.895,"Feb 12, 15",0.1816545348981667
2015-02-13,46.1344,46.4017,44.9313,45.466,2894000,2894000,-1.1407,-2.447,"Feb 13, 15",0.1527335143590954
2015-02-17,45.4482,45.9829,44.9848,45.6531,2602700,2602700,0.187141,0.412,"Feb 17, 15",0.15747720064195705
2015-02-18,45.6086,46.8384,45.5551,46.8205,2162800,2162800,1.1674,2.557,"Feb 18, 15",0.1870751662572038
2015-02-19,47.1057,47.7919,46.3928,46.7849,1119730,1119730,-0.035647,-0.076,"Feb 19, 15",0.1861725728223033
2015-02-20,46.1076,46.8918,45.9918,46.8205,1880592,1880592,0.035646,0.076,"Feb 20, 15",0.1870751662572038
2015-02-23,46.7314,47.177,46.4374,46.9631,1164216,1164216,0.142581,0.305,"Feb 23, 15",0.19069061074643973
2015-02-24,46.8473,47.6912,46.669,47.5335,1251185,1251185,0.570332,1.214,"Feb 24, 15",0.20515238870338398
2015-02-25,46.9631,47.6671,46.7047,46.8829,1479772,1479772,-0.650534,-1.369,"Feb 25, 15",0.18865724014309662
2015-02-26,47.1771,47.2041,46.3956,46.5663,1204365,1204365,-0.31663,-0.675,"Feb 26, 15",0.18063024347204373
2015-02-27,46.3822,46.71,46.207,46.4855,1176643,1176643,-0.080843,-0.174,"Feb 27, 15",0.17858166061979786
2015-03-02,46.2609,46.5843,44.8596,45.138,1904298,1904298,-1.3474,-2.899,"Mar 2, 15",0.14441748495888895
2015-03-03,44.9764,45.4704,44.7967,45.4524,1266495,1266495,0.314392,0.697,"Mar 3, 15",0.1523887033839648
2015-03-04,45.1919,45.3806,44.5991,44.8416,1119335,1119335,-0.610823,-1.344,"Mar 4, 15",0.1369026340008976
2015-03-05,45.0931,45.5962,44.8686,45.4075,867795,867795,0.56591,1.262,"Mar 5, 15",0.15125032009107073
2015-03-06,44.5542,44.8416,43.602,43.7996,1293923,1293923,-1.6079,-3.541,"Mar 6, 15",0.11048402840633949
2015-03-23,45.9106,46.3597,45.8387,46.2339,1197822,1197822,2.4343,5.558,"Mar 23, 15",0.17220265757988337
2015-03-24,46.0543,46.3283,45.5018,45.6411,1961354,1961354,-0.592858,-1.282,"Mar 24, 15",0.15717295566390072
2015-03-25,45.7399,46.1531,45.0213,45.0213,1251940,1251940,-0.619806,-1.358,"Mar 25, 15",0.1414587025472911
2015-03-26,45.0392,45.4477,44.4991,44.8326,930197,930197,-0.188637,-0.419,"Mar 26, 15",0.13667445026735534
2015-03-27,44.7248,45.3716,44.6979,45.0213,1063469,1063469,0.188637,0.421,"Mar 27, 15",0.1414587025472911
2015-03-30,45.1111,45.677,44.9764,45.4884,622648,622648,0.467098,1.038,"Mar 30, 15",0.1533014383181338
2015-03-31,45.3626,45.9195,45.1111,45.3806,1192264,1192264,-0.10779,-0.237,"Mar 31, 15",0.1505683042652612
2015-04-01,45.0572,45.7129,44.7877,45.5692,1060779,1060779,0.188636,0.416,"Apr 1, 15",0.15535002117037988
2015-04-02,45.5333,45.8926,45.4435,45.4884,978506,978506,-0.080846,-0.177,"Apr 2, 15",0.1533014383181338
2015-04-06,45.5692,46.189,45.4255,45.8567,1318806,1318806,0.368291,0.81,"Apr 6, 15",0.16263922376964599
2015-04-07,45.7848,46.0812,45.138,45.1919,1135479,1135479,-0.664718,-1.45,"Apr 7, 15",0.14578405198532526
2015-04-08,45.0572,45.3716,44.8775,45.2548,823348,823348,0.062877,0.139,"Apr 8, 15",0.14737880274530402
2015-04-09,45.2638,45.2997,44.6956,44.8775,708138,708138,-0.377272,-0.834,"Apr 9, 15",0.13781283356024943
2015-04-10,45.0213,45.659,44.9584,45.3626,679856,679856,0.485067,1.081,"Apr 10, 15",0.15011193679817667
2015-04-13,45.1919,45.2845,44.5632,44.626,1003331,1003331,-0.736583,-1.624,"Apr 13, 15",0.13143636589515215
2015-04-14,44.8955,45.2099,44.635,45.1201,940811,940811,0.494049,1.107,"Apr 14, 15",0.14396365286662166
2015-04-15,45.1919,45.7489,45.0662,45.1291,1172037,1172037,0.008983,0.02,"Apr 15, 15",0.1441918366001639
2015-04-16,45.0392,45.2818,44.4284,45.2279,1848020,1848020,0.09881,0.219,"Apr 16, 15",0.14669678691949428
2015-04-17,45.0572,45.6219,44.8686,44.9584,1946419,1946419,-0.269482,-0.596,"Apr 17, 15",0.1398639517873125
2015-04-20,45.0572,45.7579,44.7967,45.3626,1341300,1341300,0.404223,0.899,"Apr 20, 15",0.15011193679817667
2015-04-21,44.7069,45.677,44.3476,44.5632,2150354,2150354,-0.799459,-1.762,"Apr 21, 15",0.1298441505099908
2015-04-22,44.9404,44.9404,44.3116,44.4284,1615022,1615022,-0.134742,-0.302,"Apr 22, 15",0.12642646525649137
2015-04-23,44.5182,44.7787,44.3476,44.5721,1611343,1611343,0.143722,0.323,"Apr 23, 15",0.1300697988687158
2015-04-24,44.5182,45.3267,44.3566,45.174,1634685,1634685,0.60184,1.35,"Apr 24, 15",0.14533021989305797
2015-04-27,45.2548,45.4255,44.644,44.7518,1224889,1224889,-0.422186,-0.935,"Apr 27, 15",0.13462586741510948
2015-04-28,44.5542,45.3087,44.4015,45.2638,1119881,1119881,0.512014,1.144,"Apr 28, 15",0.14760698647884626
2015-04-29,44.8686,45.2009,44.5272,44.9225,996286,996286,-0.341343,-0.754,"Apr 29, 15",0.1389537522279607
2015-04-30,44.3835,44.8237,43.4762,43.7996,2363800,2363800,-1.1228,-2.499,"Apr 30, 15",0.11048402840633949
2015-05-01,43.7996,44.0511,43.4044,43.9164,1328709,1328709,0.116773,0.267,"May 1, 15",0.11344534619275456
2015-05-04,44.2488,44.8326,43.9883,44.3386,1102163,1102163,0.422188,0.961,"May 4, 15",0.12414969867070307
2015-05-05,44.3835,44.4625,43.1978,43.3146,1256950,1256950,-1.024,-2.31,"May 5, 15",0.09818746054322947
2015-05-06,43.3146,43.6379,42.5061,42.9193,1612334,1612334,-0.395238,-0.912,"May 6, 15",0.08816512389109052
2015-05-07,43.099,43.4224,42.9822,43.0451,1823641,1823641,0.125756,0.293,"May 7, 15",0.09135462541104768
2015-05-08,43.3505,43.7457,43.1439,43.5301,2324965,2324965,0.485067,1.127,"May 8, 15",0.10365119327415771
2015-05-11,43.602,44.087,43.4852,43.5751,1448217,1448217,0.044911,0.103,"May 11, 15",0.10479211194186899
2015-05-12,43.2876,43.8356,43.0644,43.7547,1871459,1871459,0.179655,0.412,"May 12, 15",0.10934564511344542
2015-05-13,43.9793,44.0691,42.9553,43.063,1684895,1684895,-0.691667,-1.581,"May 13, 15",0.09180845750331515
2015-05-14,43.3415,43.7817,43.099,43.602,1831260,1831260,0.538962,1.252,"May 14, 15",0.10547412776767855
2015-05-15,43.7098,44.1859,43.5661,44.1679,2902320,2902320,0.56591,1.298,"May 15, 15",0.11982181385785184
