date,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2018-04-18,2.205,2.11,2.19,143072,143072,0.07,3.302,"Apr 18, 18",53.75
2018-04-19,2.2,2.12,2.14,65339,65339,-0.05,-2.283,"Apr 19, 18",52.5
2018-04-20,2.2,2.12,2.2,186026,186026,0.06,2.804,"Apr 20, 18",54
2018-04-23,2.27,2.14,2.17,237978,237978,-0.03,-1.364,"Apr 23, 18",53.24999999999999
2018-04-24,2.22,2.1,2.13,136979,136979,-0.04,-1.843,"Apr 24, 18",52.24999999999999
2018-04-25,2.26,2.11,2.19,135669,135669,0.06,2.817,"Apr 25, 18",53.75
2018-04-26,2.36,2.12,2.29,209465,209465,0.1,4.566,"Apr 26, 18",56.25
2018-04-27,2.58,2.27,2.5,356647,356647,0.21,9.17,"Apr 27, 18",61.5
2018-04-30,2.59,2.26,2.29,165162,165162,-0.21,-8.4,"Apr 30, 18",56.25
2018-05-01,2.4,2.23,2.27,63654,63654,-0.02,-0.873,"May 1, 18",55.75
2018-05-02,2.37,2.27,2.3,54338,54338,0.03,1.322,"May 2, 18",56.49999999999999
2018-05-03,2.57,2.27,2.41,119560,119560,0.11,4.783,"May 3, 18",59.25
2018-05-04,2.46,2.3,2.34,67110,67110,-0.07,-2.905,"May 4, 18",57.49999999999999
2018-05-07,2.39,2.22,2.32,87709,87709,-0.02,-0.855,"May 7, 18",56.99999999999999
2018-05-08,2.47,2.26,2.39,74558,74558,0.07,3.017,"May 8, 18",58.75
2018-05-09,2.55,2.33,2.42,90184,90184,0.03,1.255,"May 9, 18",59.49999999999999
2018-05-10,2.65,2.4,2.6,258399,258399,0.18,7.438,"May 10, 18",64
2018-05-11,2.59,2.41,2.52,162052,162052,-0.08,-3.077,"May 11, 18",62
2018-05-14,3,2.47,2.95,637232,637232,0.43,17.063,"May 14, 18",72.75
2018-05-15,3.56,2.84,3.42,743658,743658,0.47,15.932,"May 15, 18",84.5
2018-05-16,3.4692,3,3.02,379719,379719,-0.4,-11.696,"May 16, 18",74.5
2018-05-17,3.37,3.02,3.29,276149,276149,0.27,8.94,"May 17, 18",81.25
2018-05-18,3.29,2.96,3.075,426374,426374,-0.215,-6.535,"May 18, 18",75.875
2018-05-21,3.1999,2.83,2.83,214689,214689,-0.245,-7.967,"May 21, 18",69.75
2018-05-22,2.93,2.64,2.9,128206,128206,0.07,2.473,"May 22, 18",71.5
2018-05-23,2.9948,2.83,2.9,87746,87746,0,0,"May 23, 18",71.5
2018-05-24,3.99,2.89,3.87,782358,782358,0.97,33.448,"May 24, 18",95.75
2018-05-25,4.15,3.48,3.61,952212,952212,-0.26,-6.718,"May 25, 18",89.25
2018-05-29,3.75,3.41,3.52,205810,205810,-0.09,-2.493,"May 29, 18",87
2018-05-30,3.87,3.38,3.58,320498,320498,0.06,1.705,"May 30, 18",88.5
2018-05-31,3.76,3.31,3.34,222907,222907,-0.24,-6.704,"May 31, 18",82.5
2018-06-01,3.522,3.2197,3.3,140380,140380,-0.04,-1.198,"Jun 1, 18",81.5
2018-06-04,3.34,3.02,3.08,211361,211361,-0.22,-6.667,"Jun 4, 18",76
2018-06-05,3.53,3.1,3.4,222945,222945,0.32,10.39,"Jun 5, 18",84
2018-06-06,3.5,3.31,3.33,132496,132496,-0.07,-2.059,"Jun 6, 18",82.25
2018-06-07,3.4,3.14,3.21,200084,200084,-0.12,-3.604,"Jun 7, 18",79.25
2018-06-08,3.29,3.05,3.16,164639,164639,-0.05,-1.558,"Jun 8, 18",78
2018-06-11,3.2597,2.95,3.01,181799,181799,-0.15,-4.747,"Jun 11, 18",74.24999999999999
2018-06-12,3.5,3.1342,3.35,504367,504367,0.34,11.296,"Jun 12, 18",82.75
2018-06-13,3.45,3.16,3.38,362859,362859,0.03,0.896,"Jun 13, 18",83.5
2018-06-14,3.63,3.28,3.52,368576,368576,0.14,4.142,"Jun 14, 18",87
2018-06-15,3.88,3.48,3.81,408816,408816,0.29,8.239,"Jun 15, 18",94.25
2018-06-18,3.81,3.4,3.45,304173,304173,-0.36,-9.449,"Jun 18, 18",85.25
2018-06-19,3.75,3.4101,3.72,200472,200472,0.27,7.826,"Jun 19, 18",92
2018-06-20,3.9099,3.47,3.55,182449,182449,-0.17,-4.57,"Jun 20, 18",87.74999999999999
2018-06-21,3.75,3.4,3.7,316434,316434,0.15,4.225,"Jun 21, 18",91.5
2018-06-22,4.35,3.63,4.09,5720317,5720317,0.39,10.541,"Jun 22, 18",101.25
2018-06-25,4.0635,3.6201,3.74,1003149,1003149,-0.35,-8.557,"Jun 25, 18",92.5
2018-06-26,3.9,3.61,3.7,534707,534707,-0.04,-1.07,"Jun 26, 18",91.5
2018-06-27,3.7,3.43,3.6,477930,477930,-0.1,-2.703,"Jun 27, 18",89
2018-06-28,3.6,3.4,3.44,280958,280958,-0.16,-4.444,"Jun 28, 18",85
2018-06-29,3.497,3.15,3.16,454281,454281,-0.28,-8.14,"Jun 29, 18",78
2018-07-02,3.45,3.0776,3.32,194817,194817,0.16,5.063,"Jul 2, 18",82
2018-07-03,3.5,3.221,3.41,117757,117757,0.09,2.711,Jul 3,84.25
2018-07-05,3.63,3.34,3.44,249501,249501,0.03,0.88,Jul 5,85
2018-07-06,3.48,3.14,3.15,378117,378117,-0.29,-8.43,Jul 6,77.75
2018-07-09,3.24,3,3.09,370505,370505,-0.06,-1.905,Jul 9,76.25
2018-07-10,3.12,2.93,2.94,348449,348449,-0.15,-4.854,Jul 10,72.5
2018-07-11,2.99,2.67,2.91,294815,294815,-0.03,-1.02,Jul 11,71.75
2018-07-12,2.99,2.86,2.95,72696,72696,0.04,1.375,Jul 12,72.75
2018-07-13,3.09,2.87,2.95,134939,134939,0,0,Jul 13,72.75
2018-07-16,3.04,2.8,2.88,157397,157397,-0.07,-2.373,Jul 16,71
2018-07-17,2.94,2.82,2.88,67186,67186,0,0,Jul 17,71
2018-07-18,3.13,2.8,2.98,162784,162784,0.1,3.472,Jul 18,73.5
2018-07-19,3.01,2.9,2.98,167534,167534,0,0,Jul 19,73.5
2018-07-20,2.9918,2.88,2.91,78608,78608,-0.07,-2.349,Jul 20,71.75
2018-07-23,2.925,2.78,2.9,126690,126690,-0.01,-0.344,Jul 23,71.5
2018-07-24,2.96,2.77,2.78,169443,169443,-0.12,-4.138,Jul 24,68.49999999999999
2018-07-25,2.85,2.785,2.81,80031,80031,0.03,1.079,Jul 25,69.25
2018-07-26,3.125,2.8249,3.1,261096,261096,0.29,10.32,Jul 26,76.5
2018-07-27,3.12,2.85,2.9,109563,109563,-0.2,-6.452,Jul 27,71.5
2018-07-30,3.03,2.86,2.87,77350,77350,-0.03,-1.034,Jul 30,70.75
2018-07-31,2.95,2.71,2.9,141065,141065,0.03,1.045,Jul 31,71.5
2018-08-01,2.9653,2.85,2.87,148448,148448,-0.03,-1.034,Aug 1,70.75
2018-08-02,2.93,2.74,2.83,104499,104499,-0.04,-1.394,Aug 2,69.75
